file,sequence_id,frame_index,layer,cluster,left_global_id,right_global_id,left_slot,right_slot,slot_delta,center_dx_m,center_dy_m,center_xy_distance_m,model_surface_gap_x_m,relation
S03_F04_two_sides_8.ply,S03,4,1,left,1,2,1,2,1,1.2482499718666074,0.0,1.2482499718666074,0.02499999999999969,DIRECT_CLUSTER_NEIGHBOR
S03_F04_two_sides_8.ply,S03,4,1,left,2,3,2,3,1,1.234999918937684,0.0,1.234999918937684,0.0250000000000008,DIRECT_CLUSTER_NEIGHBOR
S03_F04_two_sides_8.ply,S03,4,1,right,6,7,6,7,1,1.2149999976158146,0.0,1.2149999976158146,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S03_F04_two_sides_8.ply,S03,4,1,right,7,8,7,8,1,1.2567504286766056,0.0,1.2567504286766056,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S03_F04_two_sides_8.ply,S03,4,1,right,8,9,8,9,1,1.261750423908234,0.0,1.261750423908234,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S04_F00_internal_gap_02cm.ply,S04,0,1,left,0,1,0,1,1,1.2232499361038207,0.0,1.2232499361038207,0.02499999999999991,DIRECT_CLUSTER_NEIGHBOR
S04_F00_internal_gap_02cm.ply,S04,0,1,left,1,2,1,2,1,1.2482499718666074,0.0,1.2482499718666074,0.02499999999999969,DIRECT_CLUSTER_NEIGHBOR
S04_F00_internal_gap_02cm.ply,S04,0,1,left,2,3,2,3,1,1.234999918937684,0.0,1.234999918937684,0.0250000000000008,DIRECT_CLUSTER_NEIGHBOR
S04_F00_internal_gap_02cm.ply,S04,0,1,left,3,4,3,4,1,1.2149999380111698,0.0,1.2149999380111698,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S04_F01_internal_gap_10cm.ply,S04,1,1,left,0,1,0,1,1,1.2232499361038207,0.0,1.2232499361038207,0.02499999999999991,DIRECT_CLUSTER_NEIGHBOR
S04_F01_internal_gap_10cm.ply,S04,1,1,left,1,2,1,2,1,1.2482499718666074,0.0,1.2482499718666074,0.02499999999999969,DIRECT_CLUSTER_NEIGHBOR
S04_F01_internal_gap_10cm.ply,S04,1,1,left,2,3,2,3,1,1.3099999189376832,0.0,1.3099999189376832,0.10000000000000009,DIRECT_CLUSTER_NEIGHBOR
S04_F01_internal_gap_10cm.ply,S04,1,1,left,3,4,3,4,1,1.2149999380111698,0.0,1.2149999380111698,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S04_F02_internal_gap_28cm.ply,S04,2,1,left,0,1,0,1,1,1.2232499361038207,0.0,1.2232499361038207,0.02499999999999991,DIRECT_CLUSTER_NEIGHBOR
S04_F02_internal_gap_28cm.ply,S04,2,1,left,1,2,1,2,1,1.2482499718666074,0.0,1.2482499718666074,0.02499999999999969,DIRECT_CLUSTER_NEIGHBOR
S04_F02_internal_gap_28cm.ply,S04,2,1,left,2,3,2,3,1,1.4899999189376838,0.0,1.4899999189376838,0.2800000000000007,DIRECT_CLUSTER_NEIGHBOR
S04_F02_internal_gap_28cm.ply,S04,2,1,left,3,4,3,4,1,1.2149999380111698,0.0,1.2149999380111698,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S04_F03_internal_gap_45cm.ply,S04,3,1,left,0,1,0,1,1,1.2232499361038207,0.0,1.2232499361038207,0.02499999999999991,DIRECT_CLUSTER_NEIGHBOR
S04_F03_internal_gap_45cm.ply,S04,3,1,left,1,2,1,2,1,1.2482499718666074,0.0,1.2482499718666074,0.02499999999999969,DIRECT_CLUSTER_NEIGHBOR
S04_F03_internal_gap_45cm.ply,S04,3,1,left,2,3,2,3,1,1.6599999189376837,0.0,1.6599999189376837,0.4500000000000006,DIRECT_CLUSTER_NEIGHBOR
S04_F03_internal_gap_45cm.ply,S04,3,1,left,3,4,3,4,1,1.2149999380111698,0.0,1.2149999380111698,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S05_F00_yaw_motion_0.ply,S05,0,1,left,0,1,0,1,1,1.2232499361038207,-0.0,1.2232499361038207,0.02499999999999991,DIRECT_CLUSTER_NEIGHBOR
S05_F00_yaw_motion_0.ply,S05,0,1,left,1,2,1,2,1,1.2482499718666074,0.0,1.2482499718666074,0.02499999999999969,DIRECT_CLUSTER_NEIGHBOR
S05_F00_yaw_motion_0.ply,S05,0,1,left,2,3,2,3,1,1.234999918937684,-0.0,1.234999918937684,0.0250000000000008,DIRECT_CLUSTER_NEIGHBOR
S05_F00_yaw_motion_0.ply,S05,0,1,left,3,4,3,4,1,1.2149999380111698,0.0,1.2149999380111698,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S05_F00_yaw_motion_0.ply,S05,0,1,left,4,5,4,5,1,1.2149999976158146,-0.0,1.2149999976158146,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S05_F01_yaw_motion_1.ply,S05,1,1,left,0,1,0,1,1,1.2232499361038207,-0.025,1.2235053764401698,0.02499999999999991,DIRECT_CLUSTER_NEIGHBOR
S05_F01_yaw_motion_1.ply,S05,1,1,left,1,2,1,2,1,1.2482499718666076,0.025,1.2485002972626744,0.02499999999999991,DIRECT_CLUSTER_NEIGHBOR
S05_F01_yaw_motion_1.ply,S05,1,1,left,2,3,2,3,1,1.2599999189376838,-0.025,1.260247910421981,0.05000000000000071,DIRECT_CLUSTER_NEIGHBOR
S05_F01_yaw_motion_1.ply,S05,1,1,left,3,4,3,4,1,1.2149999380111698,0.025,1.215257112452812,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S05_F01_yaw_motion_1.ply,S05,1,1,left,4,5,4,5,1,1.2149999976158146,-0.025,1.215257172044843,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S05_F02_yaw_motion_2.ply,S05,2,1,left,0,1,0,1,1,1.2232499361038207,-0.05,1.2242713776683671,0.02499999999999991,DIRECT_CLUSTER_NEIGHBOR
S05_F02_yaw_motion_2.ply,S05,2,1,left,1,2,1,2,1,1.2482499718666071,0.05,1.2492509724891094,0.024999999999999467,DIRECT_CLUSTER_NEIGHBOR
S05_F02_yaw_motion_2.ply,S05,2,1,left,2,3,2,3,1,1.2849999189376842,-0.05,1.2859723137260206,0.07500000000000107,DIRECT_CLUSTER_NEIGHBOR
S05_F02_yaw_motion_2.ply,S05,2,1,left,3,4,3,4,1,1.2149999380111698,0.05,1.216028309443142,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S05_F02_yaw_motion_2.ply,S05,2,1,left,4,5,4,5,1,1.2149999976158146,-0.05,1.2160283689973805,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S05_F03_yaw_motion_3.ply,S05,3,1,left,0,1,0,1,1,1.2232499361038207,-0.075,1.2255469824441663,0.02499999999999991,DIRECT_CLUSTER_NEIGHBOR
S05_F03_yaw_motion_3.ply,S05,3,1,left,1,2,1,2,1,1.2482499718666074,0.075,1.2505010964669268,0.02499999999999969,DIRECT_CLUSTER_NEIGHBOR
S05_F03_yaw_motion_3.ply,S05,3,1,left,2,3,2,3,1,1.309999918937684,-0.075,1.3121451092073386,0.10000000000000098,DIRECT_CLUSTER_NEIGHBOR
S05_F03_yaw_motion_3.ply,S05,3,1,left,3,4,3,4,1,1.2149999380111698,0.075,1.2173125520453432,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S05_F03_yaw_motion_3.ply,S05,3,1,left,4,5,4,5,1,1.2149999976158146,-0.075,1.217312611536753,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S06_F00_all_visible.ply,S06,0,1,left,0,1,0,1,1,1.2232499361038207,0.0,1.2232499361038207,0.02499999999999991,DIRECT_CLUSTER_NEIGHBOR
S06_F00_all_visible.ply,S06,0,1,left,1,2,1,2,1,1.2482499718666074,0.0,1.2482499718666074,0.02499999999999969,DIRECT_CLUSTER_NEIGHBOR
S06_F00_all_visible.ply,S06,0,1,left,2,3,2,3,1,1.234999918937684,0.0,1.234999918937684,0.0250000000000008,DIRECT_CLUSTER_NEIGHBOR
S06_F00_all_visible.ply,S06,0,1,left,3,4,3,4,1,1.2149999380111698,0.0,1.2149999380111698,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S06_F00_all_visible.ply,S06,0,1,left,4,5,4,5,1,1.2149999976158146,0.0,1.2149999976158146,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S06_F01_id2_partial.ply,S06,1,1,left,0,1,0,1,1,1.2232499361038207,0.0,1.2232499361038207,0.02499999999999991,DIRECT_CLUSTER_NEIGHBOR
S06_F01_id2_partial.ply,S06,1,1,left,1,2,1,2,1,1.2482499718666074,0.0,1.2482499718666074,0.02499999999999969,DIRECT_CLUSTER_NEIGHBOR
S06_F01_id2_partial.ply,S06,1,1,left,2,3,2,3,1,1.234999918937684,0.0,1.234999918937684,0.0250000000000008,DIRECT_CLUSTER_NEIGHBOR
S06_F01_id2_partial.ply,S06,1,1,left,3,4,3,4,1,1.2149999380111698,0.0,1.2149999380111698,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S06_F01_id2_partial.ply,S06,1,1,left,4,5,4,5,1,1.2149999976158146,0.0,1.2149999976158146,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S06_F02_id2_occluded.ply,S06,2,1,left,0,1,0,1,1,1.2232499361038207,0.0,1.2232499361038207,0.02499999999999991,DIRECT_CLUSTER_NEIGHBOR
S06_F02_id2_occluded.ply,S06,2,1,left,1,2,1,2,1,1.2482499718666074,0.0,1.2482499718666074,0.02499999999999969,DIRECT_CLUSTER_NEIGHBOR
S06_F02_id2_occluded.ply,S06,2,1,left,2,3,2,3,1,1.234999918937684,0.0,1.234999918937684,0.0250000000000008,DIRECT_CLUSTER_NEIGHBOR
S06_F02_id2_occluded.ply,S06,2,1,left,3,4,3,4,1,1.2149999380111698,0.0,1.2149999380111698,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S06_F02_id2_occluded.ply,S06,2,1,left,4,5,4,5,1,1.2149999976158146,0.0,1.2149999976158146,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S06_F03_id2_return_partial.ply,S06,3,1,left,0,1,0,1,1,1.2232499361038207,0.0,1.2232499361038207,0.02499999999999991,DIRECT_CLUSTER_NEIGHBOR
S06_F03_id2_return_partial.ply,S06,3,1,left,1,2,1,2,1,1.2482499718666074,0.0,1.2482499718666074,0.02499999999999969,DIRECT_CLUSTER_NEIGHBOR
S06_F03_id2_return_partial.ply,S06,3,1,left,2,3,2,3,1,1.234999918937684,0.0,1.234999918937684,0.0250000000000008,DIRECT_CLUSTER_NEIGHBOR
S06_F03_id2_return_partial.ply,S06,3,1,left,3,4,3,4,1,1.2149999380111698,0.0,1.2149999380111698,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S06_F03_id2_return_partial.ply,S06,3,1,left,4,5,4,5,1,1.2149999976158146,0.0,1.2149999976158146,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S06_F04_recovered.ply,S06,4,1,left,0,1,0,1,1,1.2232499361038207,0.0,1.2232499361038207,0.02499999999999991,DIRECT_CLUSTER_NEIGHBOR
S06_F04_recovered.ply,S06,4,1,left,1,2,1,2,1,1.2482499718666074,0.0,1.2482499718666074,0.02499999999999969,DIRECT_CLUSTER_NEIGHBOR
S06_F04_recovered.ply,S06,4,1,left,2,3,2,3,1,1.234999918937684,0.0,1.234999918937684,0.0250000000000008,DIRECT_CLUSTER_NEIGHBOR
S06_F04_recovered.ply,S06,4,1,left,3,4,3,4,1,1.2149999380111698,0.0,1.2149999380111698,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S06_F04_recovered.ply,S06,4,1,left,4,5,4,5,1,1.2149999976158146,0.0,1.2149999976158146,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S07_F00_baseline.ply,S07,0,1,left,0,1,0,1,1,1.2232499361038207,0.0,1.2232499361038207,0.02499999999999991,DIRECT_CLUSTER_NEIGHBOR
S07_F00_baseline.ply,S07,0,1,right,7,8,7,8,1,1.2232499361038212,0.0,1.2232499361038212,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S07_F00_baseline.ply,S07,0,1,right,8,9,8,9,1,1.248249971866608,0.0,1.248249971866608,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S07_F01_new_plus_occluded.ply,S07,1,1,left,0,1,0,1,1,1.2232499361038207,0.0,1.2232499361038207,0.02499999999999991,DIRECT_CLUSTER_NEIGHBOR
S07_F01_new_plus_occluded.ply,S07,1,1,left,1,2,1,2,1,1.2482499718666074,0.0,1.2482499718666074,0.02499999999999969,DIRECT_CLUSTER_NEIGHBOR
S07_F01_new_plus_occluded.ply,S07,1,1,right,7,8,7,8,1,1.2232499361038212,0.0,1.2232499361038212,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S07_F01_new_plus_occluded.ply,S07,1,1,right,8,9,8,9,1,1.248249971866608,0.0,1.248249971866608,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S08_F00_two_layer_base.ply,S08,0,1,left,0,1,0,1,1,1.2232499361038207,0.0,1.2232499361038207,0.02499999999999991,DIRECT_CLUSTER_NEIGHBOR
S08_F00_two_layer_base.ply,S08,0,1,left,1,2,1,2,1,1.2482499718666074,0.0,1.2482499718666074,0.02499999999999969,DIRECT_CLUSTER_NEIGHBOR
S08_F00_two_layer_base.ply,S08,0,1,left,2,3,2,3,1,1.234999918937684,0.0,1.234999918937684,0.0250000000000008,DIRECT_CLUSTER_NEIGHBOR
S08_F00_two_layer_base.ply,S08,0,1,left,3,4,3,4,1,1.2149999380111698,0.0,1.2149999380111698,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S08_F00_two_layer_base.ply,S08,0,1,left,4,5,4,5,1,1.2149999976158146,0.0,1.2149999976158146,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S08_F00_two_layer_base.ply,S08,0,1,left,5,6,5,6,1,1.2567504286766056,0.0,1.2567504286766056,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S08_F00_two_layer_base.ply,S08,0,2,layer2,10,11,0,1,1,2.4666248738765724,0.0,2.4666248738765724,1.2683749377727516,DIRECT_CLUSTER_NEIGHBOR
S08_F01_add_layer2.ply,S08,1,1,left,0,1,0,1,1,1.2232499361038207,0.0,1.2232499361038207,0.02499999999999991,DIRECT_CLUSTER_NEIGHBOR
S08_F01_add_layer2.ply,S08,1,1,left,1,2,1,2,1,1.2482499718666074,0.0,1.2482499718666074,0.02499999999999969,DIRECT_CLUSTER_NEIGHBOR
S08_F01_add_layer2.ply,S08,1,1,left,2,3,2,3,1,1.234999918937684,0.0,1.234999918937684,0.0250000000000008,DIRECT_CLUSTER_NEIGHBOR
S08_F01_add_layer2.ply,S08,1,1,left,3,4,3,4,1,1.2149999380111698,0.0,1.2149999380111698,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S08_F01_add_layer2.ply,S08,1,1,left,4,5,4,5,1,1.2149999976158146,0.0,1.2149999976158146,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S08_F01_add_layer2.ply,S08,1,1,left,5,6,5,6,1,1.2567504286766056,0.0,1.2567504286766056,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S08_F01_add_layer2.ply,S08,1,2,layer2,10,11,0,1,1,2.4666248738765724,0.0,2.4666248738765724,1.2683749377727516,DIRECT_CLUSTER_NEIGHBOR
S08_F01_add_layer2.ply,S08,1,2,layer2,11,12,1,2,1,2.4508751809597022,0.0,2.4508751809597022,1.2276252090930946,DIRECT_CLUSTER_NEIGHBOR
S08_F02_two_layer_rollobs.ply,S08,2,1,left,0,1,0,1,1,1.2232499361038207,0.0,1.2232499361038207,0.02499999999999991,DIRECT_CLUSTER_NEIGHBOR
S08_F02_two_layer_rollobs.ply,S08,2,1,left,1,2,1,2,1,1.2482499718666074,0.0,1.2482499718666074,0.02499999999999969,DIRECT_CLUSTER_NEIGHBOR
S08_F02_two_layer_rollobs.ply,S08,2,1,left,2,3,2,3,1,1.234999918937684,0.0,1.234999918937684,0.0250000000000008,DIRECT_CLUSTER_NEIGHBOR
S08_F02_two_layer_rollobs.ply,S08,2,1,left,3,4,3,4,1,1.2149999380111698,0.0,1.2149999380111698,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S08_F02_two_layer_rollobs.ply,S08,2,1,left,4,5,4,5,1,1.2149999976158146,0.0,1.2149999976158146,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S08_F02_two_layer_rollobs.ply,S08,2,1,left,5,6,5,6,1,1.2567504286766056,0.0,1.2567504286766056,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S08_F02_two_layer_rollobs.ply,S08,2,2,layer2,10,11,0,1,1,2.4666248738765724,0.0,2.4666248738765724,1.2683749377727516,DIRECT_CLUSTER_NEIGHBOR
S08_F02_two_layer_rollobs.ply,S08,2,2,layer2,11,12,1,2,1,2.4508751809597022,0.0,2.4508751809597022,1.2276252090930946,DIRECT_CLUSTER_NEIGHBOR
S09_F00_before_two_new.ply,S09,0,1,left,0,1,0,1,1,1.2232499361038207,0.0,1.2232499361038207,0.02499999999999991,DIRECT_CLUSTER_NEIGHBOR
S09_F00_before_two_new.ply,S09,0,1,right,8,9,8,9,1,1.248249971866608,0.0,1.248249971866608,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S09_F01_two_new_simultaneous.ply,S09,1,1,left,0,1,0,1,1,1.2232499361038207,0.0,1.2232499361038207,0.02499999999999991,DIRECT_CLUSTER_NEIGHBOR
S09_F01_two_new_simultaneous.ply,S09,1,1,left,1,2,1,2,1,1.2482499718666074,0.0,1.2482499718666074,0.02499999999999969,DIRECT_CLUSTER_NEIGHBOR
S09_F01_two_new_simultaneous.ply,S09,1,1,right,7,8,7,8,1,1.2232499361038212,0.0,1.2232499361038212,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S09_F01_two_new_simultaneous.ply,S09,1,1,right,8,9,8,9,1,1.248249971866608,0.0,1.248249971866608,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S10_F00_same_geometry_stress_0.ply,S10,0,1,left,0,1,0,1,1,1.231499934196472,0.0,1.231499934196472,0.02499999999999991,DIRECT_CLUSTER_NEIGHBOR
S10_F00_same_geometry_stress_0.ply,S10,0,1,left,1,2,1,2,1,1.2314999341964719,0.0,1.2314999341964719,0.02499999999999969,DIRECT_CLUSTER_NEIGHBOR
S10_F00_same_geometry_stress_0.ply,S10,0,1,left,2,3,2,3,1,1.231499934196473,0.0,1.231499934196473,0.0250000000000008,DIRECT_CLUSTER_NEIGHBOR
S10_F00_same_geometry_stress_0.ply,S10,0,1,left,3,4,3,4,1,1.2314999341964725,0.0,1.2314999341964725,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S10_F00_same_geometry_stress_0.ply,S10,0,1,left,4,5,4,5,1,1.2314999341964725,0.0,1.2314999341964725,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S10_F01_same_geometry_stress_1.ply,S10,1,1,left,0,1,0,1,1,1.231499934196472,0.0,1.231499934196472,0.02499999999999991,DIRECT_CLUSTER_NEIGHBOR
S10_F01_same_geometry_stress_1.ply,S10,1,1,left,1,2,1,2,1,1.267499934196472,0.0,1.267499934196472,0.06099999999999972,DIRECT_CLUSTER_NEIGHBOR
S10_F01_same_geometry_stress_1.ply,S10,1,1,left,2,3,2,3,1,1.2314999341964725,0.0,1.2314999341964725,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S10_F01_same_geometry_stress_1.ply,S10,1,1,left,3,4,3,4,1,1.2314999341964725,0.0,1.2314999341964725,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S10_F01_same_geometry_stress_1.ply,S10,1,1,left,4,5,4,5,1,1.2314999341964725,0.0,1.2314999341964725,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S10_F02_same_geometry_stress_2.ply,S10,2,1,left,0,1,0,1,1,1.231499934196472,0.0,1.231499934196472,0.02499999999999991,DIRECT_CLUSTER_NEIGHBOR
S10_F02_same_geometry_stress_2.ply,S10,2,1,left,1,2,1,2,1,1.303499934196472,0.0,1.303499934196472,0.09699999999999975,DIRECT_CLUSTER_NEIGHBOR
S10_F02_same_geometry_stress_2.ply,S10,2,1,left,2,3,2,3,1,1.231499934196473,0.0,1.231499934196473,0.0250000000000008,DIRECT_CLUSTER_NEIGHBOR
S10_F02_same_geometry_stress_2.ply,S10,2,1,left,3,4,3,4,1,1.2314999341964725,0.0,1.2314999341964725,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S10_F02_same_geometry_stress_2.ply,S10,2,1,left,4,5,4,5,1,1.2314999341964725,0.0,1.2314999341964725,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S11_F00_L1_full_10.ply,S11,0,1,full_L1,0,1,0,1,1,1.2232499361038207,0.0,1.2232499361038207,0.02499999999999991,DIRECT_CLUSTER_NEIGHBOR
S11_F00_L1_full_10.ply,S11,0,1,full_L1,1,2,1,2,1,1.2482499718666074,0.0,1.2482499718666074,0.02499999999999969,DIRECT_CLUSTER_NEIGHBOR
S11_F00_L1_full_10.ply,S11,0,1,full_L1,2,3,2,3,1,1.234999918937684,0.0,1.234999918937684,0.0250000000000008,DIRECT_CLUSTER_NEIGHBOR
S11_F00_L1_full_10.ply,S11,0,1,full_L1,3,4,3,4,1,1.2149999380111698,0.0,1.2149999380111698,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S11_F00_L1_full_10.ply,S11,0,1,full_L1,4,5,4,5,1,1.2149999976158146,0.0,1.2149999976158146,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S11_F00_L1_full_10.ply,S11,0,1,full_L1,5,6,5,6,1,1.2567504286766056,0.0,1.2567504286766056,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S11_F00_L1_full_10.ply,S11,0,1,full_L1,6,7,6,7,1,1.261750423908234,0.0,1.261750423908234,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S11_F00_L1_full_10.ply,S11,0,1,full_L1,7,8,7,8,1,1.2232499361038212,0.0,1.2232499361038212,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S11_F00_L1_full_10.ply,S11,0,1,full_L1,8,9,8,9,1,1.248249971866608,0.0,1.248249971866608,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S11_F01_L1_full_then_L2_new.ply,S11,1,1,full_L1,0,1,0,1,1,1.2232499361038207,0.0,1.2232499361038207,0.02499999999999991,DIRECT_CLUSTER_NEIGHBOR
S11_F01_L1_full_then_L2_new.ply,S11,1,1,full_L1,1,2,1,2,1,1.2482499718666074,0.0,1.2482499718666074,0.02499999999999969,DIRECT_CLUSTER_NEIGHBOR
S11_F01_L1_full_then_L2_new.ply,S11,1,1,full_L1,2,3,2,3,1,1.234999918937684,0.0,1.234999918937684,0.0250000000000008,DIRECT_CLUSTER_NEIGHBOR
S11_F01_L1_full_then_L2_new.ply,S11,1,1,full_L1,3,4,3,4,1,1.2149999380111698,0.0,1.2149999380111698,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S11_F01_L1_full_then_L2_new.ply,S11,1,1,full_L1,4,5,4,5,1,1.2149999976158146,0.0,1.2149999976158146,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S11_F01_L1_full_then_L2_new.ply,S11,1,1,full_L1,5,6,5,6,1,1.2567504286766056,0.0,1.2567504286766056,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S11_F01_L1_full_then_L2_new.ply,S11,1,1,full_L1,6,7,6,7,1,1.261750423908234,0.0,1.261750423908234,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S11_F01_L1_full_then_L2_new.ply,S11,1,1,full_L1,7,8,7,8,1,1.2232499361038212,0.0,1.2232499361038212,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S11_F01_L1_full_then_L2_new.ply,S11,1,1,full_L1,8,9,8,9,1,1.248249971866608,0.0,1.248249971866608,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S12_F00_view_clean.ply,S12,0,1,left,0,1,0,1,1,1.2232499361038207,0.0,1.2232499361038207,0.02499999999999991,DIRECT_CLUSTER_NEIGHBOR
S12_F00_view_clean.ply,S12,0,1,left,1,2,1,2,1,1.2482499718666074,0.0,1.2482499718666074,0.02499999999999969,DIRECT_CLUSTER_NEIGHBOR
S12_F00_view_clean.ply,S12,0,1,right,7,8,7,8,1,1.2232499361038212,0.0,1.2232499361038212,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S12_F00_view_clean.ply,S12,0,1,right,8,9,8,9,1,1.248249971866608,0.0,1.248249971866608,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S12_F01_view_top_view.ply,S12,1,1,left,0,1,0,1,1,1.2232499361038207,0.0,1.2232499361038207,0.02499999999999991,DIRECT_CLUSTER_NEIGHBOR
S12_F01_view_top_view.ply,S12,1,1,left,1,2,1,2,1,1.2482499718666074,0.0,1.2482499718666074,0.02499999999999969,DIRECT_CLUSTER_NEIGHBOR
S12_F01_view_top_view.ply,S12,1,1,right,7,8,7,8,1,1.2232499361038212,0.0,1.2232499361038212,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S12_F01_view_top_view.ply,S12,1,1,right,8,9,8,9,1,1.248249971866608,0.0,1.248249971866608,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S12_F02_view_side_view.ply,S12,2,1,left,0,1,0,1,1,1.2232499361038207,0.0,1.2232499361038207,0.02499999999999991,DIRECT_CLUSTER_NEIGHBOR
S12_F02_view_side_view.ply,S12,2,1,left,1,2,1,2,1,1.2482499718666074,0.0,1.2482499718666074,0.02499999999999969,DIRECT_CLUSTER_NEIGHBOR
S12_F02_view_side_view.ply,S12,2,1,right,7,8,7,8,1,1.2232499361038212,0.0,1.2232499361038212,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S12_F02_view_side_view.ply,S12,2,1,right,8,9,8,9,1,1.248249971866608,0.0,1.248249971866608,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S12_F03_view_degraded.ply,S12,3,1,left,0,1,0,1,1,1.2232499361038207,0.0,1.2232499361038207,0.02499999999999991,DIRECT_CLUSTER_NEIGHBOR
S12_F03_view_degraded.ply,S12,3,1,left,1,2,1,2,1,1.2482499718666074,0.0,1.2482499718666074,0.02499999999999969,DIRECT_CLUSTER_NEIGHBOR
S12_F03_view_degraded.ply,S12,3,1,right,7,8,7,8,1,1.2232499361038212,0.0,1.2232499361038212,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S12_F03_view_degraded.ply,S12,3,1,right,8,9,8,9,1,1.248249971866608,0.0,1.248249971866608,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
S13_F00_full_10_plus_8_100k.ply,S13,0,1,full_L1,0,1,0,1,1,1.2232499361038207,0.0,1.2232499361038207,0.02499999999999991,DIRECT_CLUSTER_NEIGHBOR
S13_F00_full_10_plus_8_100k.ply,S13,0,1,full_L1,1,2,1,2,1,1.2482499718666074,0.0,1.2482499718666074,0.02499999999999969,DIRECT_CLUSTER_NEIGHBOR
S13_F00_full_10_plus_8_100k.ply,S13,0,1,full_L1,2,3,2,3,1,1.234999918937684,0.0,1.234999918937684,0.0250000000000008,DIRECT_CLUSTER_NEIGHBOR
S13_F00_full_10_plus_8_100k.ply,S13,0,1,full_L1,3,4,3,4,1,1.2149999380111698,0.0,1.2149999380111698,0.025000000000000355,DIRECT_CLUSTER_NEIGHBOR
