file,sequence_id,frame_index,scene_name,global_id,instance_id,layer,slot,cluster,visibility,is_new,source_prototype,point_count,center_x,center_y,center_z,yaw_deg,diameter_nominal,length_nominal,dx_from_prev,dy_from_prev,dz_from_prev,observation,severity,occlusion_side,target_x,target_y,target_z,note
C02_F04_right_settling.ply,C02,4,right_settling,5,332,1,5,right,VISIBLE,0,mask_6_f.ply,6518,8.385499147,0.030000000,0.660000000,4.2000,1.179999948,1.619999886,0.030000000,-0.010000000,0.000000000,roll_mild,0.000,none,,,,Right cluster settles with small reverse motion; no NEW.
C02_F04_right_settling.ply,C02,4,right_settling,6,414,1,6,right,VISIBLE,0,mask_7_f.ply,7117,9.817249576,-0.010000000,0.670000000,-3.5000,1.283500910,1.569998741,0.030000000,0.010000000,0.000000000,roll_mild,0.000,none,,,,Right cluster settles with small reverse motion; no NEW.
C02_F04_right_settling.ply,C02,4,right_settling,7,824,1,7,right,VISIBLE,0,mask_10_f.ply,5835,11.564000000,0.040000000,0.660000000,-1.4000,1.189999938,1.590000153,0.010000000,-0.010000000,0.000000000,clean,0.000,none,,,,Right cluster settles with small reverse motion; no NEW.
C02_F04_right_settling.ply,C02,4,right_settling,8,152,1,8,right,VISIBLE,0,mask_12_f.ply,7608,12.972000000,-0.020000000,0.645000000,2.8000,1.206499934,1.560000420,0.010000000,0.010000000,0.000000000,clean,0.000,none,,,,Right cluster settles with small reverse motion; no NEW.
C02_F04_right_settling.ply,C02,4,right_settling,9,859,1,9,right,VISIBLE,0,mask_14_f.ply,7339,14.295000000,-0.000000000,0.635000000,-1.4000,1.240000010,1.690000534,0.010000000,-0.010000000,0.000000000,clean,0.000,none,,,,Right cluster settles with small reverse motion; no NEW.
C03_F00_two_side_complex_start.ply,C03,0,two_side_complex_start,0,294,1,0,left,VISIBLE,0,mask_10_f.ply,5835,0.625000000,0.000000000,0.635000000,0.0000,1.189999938,1.590000153,,,,clean,0.000,none,,,,"Two edge clusters grow alternately; both clusters move, NEW gaps/yaw vary, partial/occluded history appears, and the middle free region stays semantically normal."
C03_F00_two_side_complex_start.ply,C03,0,two_side_complex_start,1,299,1,1,left,VISIBLE,0,mask_12_f.ply,7608,1.848000000,0.020000000,0.643000000,1.0000,1.206499934,1.560000420,,,,clean,0.000,none,,,,"Two edge clusters grow alternately; both clusters move, NEW gaps/yaw vary, partial/occluded history appears, and the middle free region stays semantically normal."
C03_F00_two_side_complex_start.ply,C03,0,two_side_complex_start,8,353,1,8,right,VISIBLE,0,mask_12_f.ply,7608,13.150000000,-0.020000000,0.643000000,-1.0000,1.206499934,1.560000420,,,,clean,0.000,none,,,,"Two edge clusters grow alternately; both clusters move, NEW gaps/yaw vary, partial/occluded history appears, and the middle free region stays semantically normal."
C03_F00_two_side_complex_start.ply,C03,0,two_side_complex_start,9,415,1,9,right,VISIBLE,0,mask_14_f.ply,7339,14.375000000,0.000000000,0.635000000,0.0000,1.240000010,1.690000534,,,,clean,0.000,none,,,,"Two edge clusters grow alternately; both clusters move, NEW gaps/yaw vary, partial/occluded history appears, and the middle free region stays semantically normal."
C03_F01_left_new_far_gap.ply,C03,1,left_new_far_gap,0,693,1,0,left,VISIBLE,0,mask_10_f.ply,5835,0.645000000,0.010000000,0.635000000,0.0000,1.189999938,1.590000153,0.020000000,0.010000000,0.000000000,clean,0.000,none,,,,Left cluster extends while both clusters move inward; NEW has a large gap and +6deg yaw.
C03_F01_left_new_far_gap.ply,C03,1,left_new_far_gap,1,337,1,1,left,VISIBLE,0,mask_12_f.ply,7608,1.928000000,0.000000000,0.653000000,2.0000,1.206499934,1.560000420,0.080000000,-0.020000000,0.010000000,roll_mild,0.000,none,,,,Left cluster extends while both clusters move inward; NEW has a large gap and +6deg yaw.
C03_F01_left_new_far_gap.ply,C03,1,left_new_far_gap,2,541,1,2,left,VISIBLE,1,mask_14_f.ply,7339,3.451249972,0.050000000,0.660000000,6.0000,1.240000010,1.690000534,,,,clean,0.000,none,3.251249972,0.020000000,0.660000000,Left cluster extends while both clusters move inward; NEW has a large gap and +6deg yaw.
C03_F01_left_new_far_gap.ply,C03,1,left_new_far_gap,8,488,1,8,right,VISIBLE,0,mask_12_f.ply,7608,13.100000000,0.000000000,0.643000000,-2.0000,1.206499934,1.560000420,-0.050000000,0.020000000,0.000000000,roll_mild,0.000,none,,,,Left cluster extends while both clusters move inward; NEW has a large gap and +6deg yaw.
C03_F01_left_new_far_gap.ply,C03,1,left_new_far_gap,9,681,1,9,right,VISIBLE,0,mask_14_f.ply,7339,14.355000000,-0.010000000,0.635000000,0.0000,1.240000010,1.690000534,-0.020000000,-0.010000000,0.000000000,clean,0.000,none,,,,Left cluster extends while both clusters move inward; NEW has a large gap and +6deg yaw.
C03_F02_right_new_partial_left.ply,C03,2,right_new_partial_left,0,594,1,0,left,VISIBLE,0,mask_10_f.ply,5835,0.665000000,0.010000000,0.635000000,0.0000,1.189999938,1.590000153,0.020000000,0.000000000,0.000000000,clean,0.000,none,,,,"Right cluster extends; all coils move, one left-cluster coil is side-occluded, NEW has -7deg yaw."
C03_F02_right_new_partial_left.ply,C03,2,right_new_partial_left,1,796,1,1,left,PARTIAL_VISIBLE,0,mask_12_f.ply,7608,1.978000000,0.020000000,0.653000000,2.0000,1.206499934,1.560000420,0.050000000,0.020000000,0.000000000,roll_mild,0.400,both,,,,"Right cluster extends; all coils move, one left-cluster coil is side-occluded, NEW has -7deg yaw."
C03_F02_right_new_partial_left.ply,C03,2,right_new_partial_left,2,328,1,2,left,VISIBLE,0,mask_14_f.ply,7339,3.571249972,0.020000000,0.670000000,6.0000,1.240000010,1.690000534,0.120000000,-0.030000000,0.010000000,roll_heavy,0.000,none,,,,"Right cluster extends; all coils move, one left-cluster coil is side-occluded, NEW has -7deg yaw."
C03_F02_right_new_partial_left.ply,C03,2,right_new_partial_left,7,462,1,7,right,VISIBLE,1,mask_10_f.ply,5835,11.611750064,-0.050000000,0.650000000,-7.0000,1.189999938,1.590000153,,,,clean,0.000,none,11.831750064,-0.020000000,0.650000000,"Right cluster extends; all coils move, one left-cluster coil is side-occluded, NEW has -7deg yaw."
C03_F02_right_new_partial_left.ply,C03,2,right_new_partial_left,8,876,1,8,right,VISIBLE,0,mask_12_f.ply,7608,13.010000000,-0.020000000,0.653000000,-2.0000,1.206499934,1.560000420,-0.090000000,-0.020000000,0.010000000,roll_heavy,0.000,none,,,,"Right cluster extends; all coils move, one left-cluster coil is side-occluded, NEW has -7deg yaw."
C03_F02_right_new_partial_left.ply,C03,2,right_new_partial_left,9,472,1,9,right,VISIBLE,0,mask_14_f.ply,7339,14.325000000,0.000000000,0.635000000,0.0000,1.240000010,1.690000534,-0.030000000,0.010000000,0.000000000,clean,0.000,none,,,,"Right cluster extends; all coils move, one left-cluster coil is side-occluded, NEW has -7deg yaw."
C03_F03_two_new_both_sides.ply,C03,3,two_new_both_sides,0,343,1,0,left,VISIBLE,0,mask_10_f.ply,5835,0.705000000,0.000000000,0.635000000,0.0000,1.189999938,1.590000153,0.040000000,-0.010000000,0.000000000,roll_mild,0.000,none,,,,"Two NEW coils are placed simultaneously, one on each cluster; both have yaw and unequal gaps; all history moves."
C03_F03_two_new_both_sides.ply,C03,3,two_new_both_sides,1,805,1,1,left,VISIBLE,0,mask_12_f.ply,7608,2.038000000,0.020000000,0.653000000,2.0000,1.206499934,1.560000420,0.060000000,0.000000000,0.000000000,roll_mild,0.000,none,,,,"Two NEW coils are placed simultaneously, one on each cluster; both have yaw and unequal gaps; all history moves."
C03_F03_two_new_both_sides.ply,C03,3,two_new_both_sides,2,104,1,2,left,VISIBLE,0,mask_14_f.ply,7339,3.651249972,0.030000000,0.670000000,6.0000,1.240000010,1.690000534,0.080000000,0.010000000,0.000000000,roll_mild,0.000,none,,,,"Two NEW coils are placed simultaneously, one on each cluster; both have yaw and unequal gaps; all history moves."
C03_F03_two_new_both_sides.ply,C03,3,two_new_both_sides,3,267,1,3,left,VISIBLE,1,mask_1_f.ply,8255,4.961249891,0.080000000,0.640000000,5.0000,1.179999828,1.660000801,,,,clean,0.000,none,4.841249891,0.060000000,0.640000000,"Two NEW coils are placed simultaneously, one on each cluster; both have yaw and unequal gaps; all history moves."
C03_F03_two_new_both_sides.ply,C03,3,two_new_both_sides,6,144,1,6,right,VISIBLE,1,mask_7_f.ply,7117,9.964999640,-0.080000000,0.670000000,-6.0000,1.283500910,1.569998741,,,,clean,0.000,none,10.144999640,-0.060000000,0.670000000,"Two NEW coils are placed simultaneously, one on each cluster; both have yaw and unequal gaps; all history moves."
C03_F03_two_new_both_sides.ply,C03,3,two_new_both_sides,7,642,1,7,right,VISIBLE,0,mask_10_f.ply,5835,11.541750064,-0.050000000,0.650000000,-7.0000,1.189999938,1.590000153,-0.070000000,0.000000000,0.000000000,roll_mild,0.000,none,,,,"Two NEW coils are placed simultaneously, one on each cluster; both have yaw and unequal gaps; all history moves."
C03_F03_two_new_both_sides.ply,C03,3,two_new_both_sides,8,321,1,8,right,VISIBLE,0,mask_12_f.ply,7608,12.955000000,-0.010000000,0.653000000,-2.0000,1.206499934,1.560000420,-0.055000000,0.010000000,0.000000000,roll_mild,0.000,none,,,,"Two NEW coils are placed simultaneously, one on each cluster; both have yaw and unequal gaps; all history moves."
C03_F03_two_new_both_sides.ply,C03,3,two_new_both_sides,9,307,1,9,right,VISIBLE,0,mask_14_f.ply,7339,14.285000000,-0.010000000,0.635000000,0.0000,1.240000010,1.690000534,-0.040000000,-0.010000000,0.000000000,roll_mild,0.000,none,,,,"Two NEW coils are placed simultaneously, one on each cluster; both have yaw and unequal gaps; all history moves."
C03_F04_two_side_with_occluded.ply,C03,4,two_side_with_occluded,0,909,1,0,left,VISIBLE,0,mask_10_f.ply,5835,0.725000000,-0.010000000,0.635000000,0.0000,1.189999938,1.590000153,0.020000000,-0.010000000,0.000000000,roll_mild,0.000,none,,,,No birth; both clusters move and historical ID7 becomes fully occluded while its semantic slot remains occupied.
C03_F04_two_side_with_occluded.ply,C03,4,two_side_with_occluded,1,272,1,1,left,VISIBLE,0,mask_12_f.ply,7608,2.058000000,0.030000000,0.653000000,2.0000,1.206499934,1.560000420,0.020000000,0.010000000,0.000000000,roll_mild,0.000,none,,,,No birth; both clusters move and historical ID7 becomes fully occluded while its semantic slot remains occupied.
C03_F04_two_side_with_occluded.ply,C03,4,two_side_with_occluded,2,612,1,2,left,VISIBLE,0,mask_14_f.ply,7339,3.671249972,0.020000000,0.670000000,6.0000,1.240000010,1.690000534,0.020000000,-0.010000000,0.000000000,roll_mild,0.000,none,,,,No birth; both clusters move and historical ID7 becomes fully occluded while its semantic slot remains occupied.
C03_F04_two_side_with_occluded.ply,C03,4,two_side_with_occluded,3,214,1,3,left,VISIBLE,0,mask_1_f.ply,8255,4.981249891,0.090000000,0.640000000,5.0000,1.179999828,1.660000801,0.020000000,0.010000000,0.000000000,roll_mild,0.000,none,,,,No birth; both clusters move and historical ID7 becomes fully occluded while its semantic slot remains occupied.
C03_F04_two_side_with_occluded.ply,C03,4,two_side_with_occluded,6,271,1,6,right,VISIBLE,0,mask_7_f.ply,7117,9.934999640,-0.090000000,0.670000000,-6.0000,1.283500910,1.569998741,-0.030000000,-0.010000000,0.000000000,roll_mild,0.000,none,,,,No birth; both clusters move and historical ID7 becomes fully occluded while its semantic slot remains occupied.
C03_F04_two_side_with_occluded.ply,C03,4,two_side_with_occluded,7,-1,1,7,right,OCCLUDED,0,mask_10_f.ply,5835,11.511750064,-0.040000000,0.650000000,-7.0000,1.189999938,1.590000153,-0.030000000,0.010000000,0.000000000,degraded,0.800,both,,,,No birth; both clusters move and historical ID7 becomes fully occluded while its semantic slot remains occupied.
C03_F04_two_side_with_occluded.ply,C03,4,two_side_with_occluded,8,404,1,8,right,VISIBLE,0,mask_12_f.ply,7608,12.925000000,-0.020000000,0.653000000,-2.0000,1.206499934,1.560000420,-0.030000000,-0.010000000,0.000000000,roll_mild,0.000,none,,,,No birth; both clusters move and historical ID7 becomes fully occluded while its semantic slot remains occupied.
C03_F04_two_side_with_occluded.ply,C03,4,two_side_with_occluded,9,409,1,9,right,VISIBLE,0,mask_14_f.ply,7339,14.255000000,0.000000000,0.635000000,0.0000,1.240000010,1.690000534,-0.030000000,0.010000000,0.000000000,roll_mild,0.000,none,,,,No birth; both clusters move and historical ID7 becomes fully occluded while its semantic slot remains occupied.
C03_F05_occluded_return_partial.ply,C03,5,occluded_return_partial,0,998,1,0,left,VISIBLE,0,mask_10_f.ply,5835,0.715000000,-0.010000000,0.635000000,0.0000,1.189999938,1.590000153,-0.010000000,0.000000000,0.000000000,clean,0.000,none,,,,"ID7 returns partially; both clusters settle and the large middle region is still a valid free region, not an abnormal gap."
C03_F05_occluded_return_partial.ply,C03,5,occluded_return_partial,1,436,1,1,left,VISIBLE,0,mask_12_f.ply,7608,2.048000000,0.030000000,0.653000000,1.6000,1.206499934,1.560000420,-0.010000000,0.000000000,0.000000000,clean,0.000,none,,,,"ID7 returns partially; both clusters settle and the large middle region is still a valid free region, not an abnormal gap."
C03_F05_occluded_return_partial.ply,C03,5,occluded_return_partial,2,994,1,2,left,VISIBLE,0,mask_14_f.ply,7339,3.661249972,0.020000000,0.670000000,4.8000,1.240000010,1.690000534,-0.010000000,0.000000000,0.000000000,clean,0.000,none,,,,"ID7 returns partially; both clusters settle and the large middle region is still a valid free region, not an abnormal gap."
C03_F05_occluded_return_partial.ply,C03,5,occluded_return_partial,3,102,1,3,left,VISIBLE,0,mask_1_f.ply,8255,4.971249891,0.090000000,0.640000000,4.0000,1.179999828,1.660000801,-0.010000000,0.000000000,0.000000000,clean,0.000,none,,,,"ID7 returns partially; both clusters settle and the large middle region is still a valid free region, not an abnormal gap."
C03_F05_occluded_return_partial.ply,C03,5,occluded_return_partial,6,335,1,6,right,VISIBLE,0,mask_7_f.ply,7117,9.944999640,-0.090000000,0.670000000,-4.8000,1.283500910,1.569998741,0.010000000,0.000000000,0.000000000,clean,0.000,none,,,,"ID7 returns partially; both clusters settle and the large middle region is still a valid free region, not an abnormal gap."
C03_F05_occluded_return_partial.ply,C03,5,occluded_return_partial,7,602,1,7,right,PARTIAL_VISIBLE,0,mask_10_f.ply,5835,11.521750064,-0.040000000,0.650000000,-5.6000,1.189999938,1.590000153,0.010000000,0.000000000,0.000000000,roll_mild,0.450,both,,,,"ID7 returns partially; both clusters settle and the large middle region is still a valid free region, not an abnormal gap."
C03_F05_occluded_return_partial.ply,C03,5,occluded_return_partial,8,967,1,8,right,VISIBLE,0,mask_12_f.ply,7608,12.935000000,-0.020000000,0.653000000,-1.6000,1.206499934,1.560000420,0.010000000,0.000000000,0.000000000,clean,0.000,none,,,,"ID7 returns partially; both clusters settle and the large middle region is still a valid free region, not an abnormal gap."
C03_F05_occluded_return_partial.ply,C03,5,occluded_return_partial,9,227,1,9,right,VISIBLE,0,mask_14_f.ply,7339,14.265000000,0.000000000,0.635000000,0.0000,1.240000010,1.690000534,0.010000000,0.000000000,0.000000000,clean,0.000,none,,,,"ID7 returns partially; both clusters settle and the large middle region is still a valid free region, not an abnormal gap."
C04_F00_same_geom_start.ply,C04,0,same_geom_start,0,673,1,0,left,VISIBLE,0,mask_12_f.ply,7608,0.650000000,0.000000000,0.643249967,0.0000,1.206499934,1.560000420,,,,clean,0.000,none,,,,"Adversarial same-geometry sequence: all objects share one prototype, entire cluster shifts by more than half a spacing, then a same-spec NEW appears; nearest-neighbor should fail but order semantics must protect identity."
C04_F00_same_geom_start.ply,C04,0,same_geom_start,1,757,1,1,left,VISIBLE,0,mask_12_f.ply,7608,1.885000000,0.000000000,0.643249967,0.0000,1.206499934,1.560000420,,,,clean,0.000,none,,,,"Adversarial same-geometry sequence: all objects share one prototype, entire cluster shifts by more than half a spacing, then a same-spec NEW appears; nearest-neighbor should fail but order semantics must protect identity."
C04_F00_same_geom_start.ply,C04,0,same_geom_start,2,849,1,2,left,VISIBLE,0,mask_12_f.ply,7608,3.120000000,0.000000000,0.643249967,0.0000,1.206499934,1.560000420,,,,clean,0.000,none,,,,"Adversarial same-geometry sequence: all objects share one prototype, entire cluster shifts by more than half a spacing, then a same-spec NEW appears; nearest-neighbor should fail but order semantics must protect identity."
C04_F00_same_geom_start.ply,C04,0,same_geom_start,3,322,1,3,left,VISIBLE,0,mask_12_f.ply,7608,4.355000000,0.000000000,0.643249967,0.0000,1.206499934,1.560000420,,,,clean,0.000,none,,,,"Adversarial same-geometry sequence: all objects share one prototype, entire cluster shifts by more than half a spacing, then a same-spec NEW appears; nearest-neighbor should fail but order semantics must protect identity."
C04_F00_same_geom_start.ply,C04,0,same_geom_start,4,507,1,4,left,VISIBLE,0,mask_12_f.ply,7608,5.590000000,0.000000000,0.643249967,0.0000,1.206499934,1.560000420,,,,clean,0.000,none,,,,"Adversarial same-geometry sequence: all objects share one prototype, entire cluster shifts by more than half a spacing, then a same-spec NEW appears; nearest-neighbor should fail but order semantics must protect identity."
C04_F00_same_geom_start.ply,C04,0,same_geom_start,5,519,1,5,left,VISIBLE,0,mask_12_f.ply,7608,6.825000000,0.000000000,0.643249967,0.0000,1.206499934,1.560000420,,,,clean,0.000,none,,,,"Adversarial same-geometry sequence: all objects share one prototype, entire cluster shifts by more than half a spacing, then a same-spec NEW appears; nearest-neighbor should fail but order semantics must protect identity."
C04_F01_nearest_neighbor_trap.ply,C04,1,nearest_neighbor_trap,0,441,1,0,left,VISIBLE,0,mask_12_f.ply,7608,1.370000000,-0.020000000,0.643249967,-3.0000,1.206499934,1.560000420,0.720000000,-0.020000000,0.000000000,roll_heavy,0.000,none,,,,Every coil shifts +0.72m (> half spacing) with identical D/L and heavy rolling observation mismatch; pure nearest-neighbor is intentionally misleading.
C04_F01_nearest_neighbor_trap.ply,C04,1,nearest_neighbor_trap,1,713,1,1,left,VISIBLE,0,mask_12_f.ply,7608,2.605000000,0.020000000,0.643249967,-1.0000,1.206499934,1.560000420,0.720000000,0.020000000,0.000000000,roll_heavy,0.000,none,,,,Every coil shifts +0.72m (> half spacing) with identical D/L and heavy rolling observation mismatch; pure nearest-neighbor is intentionally misleading.
C04_F01_nearest_neighbor_trap.ply,C04,1,nearest_neighbor_trap,2,870,1,2,left,VISIBLE,0,mask_12_f.ply,7608,3.840000000,-0.020000000,0.643249967,1.0000,1.206499934,1.560000420,0.720000000,-0.020000000,0.000000000,roll_heavy,0.000,none,,,,Every coil shifts +0.72m (> half spacing) with identical D/L and heavy rolling observation mismatch; pure nearest-neighbor is intentionally misleading.
C04_F01_nearest_neighbor_trap.ply,C04,1,nearest_neighbor_trap,3,438,1,3,left,VISIBLE,0,mask_12_f.ply,7608,5.075000000,0.020000000,0.643249967,3.0000,1.206499934,1.560000420,0.720000000,0.020000000,0.000000000,roll_heavy,0.000,none,,,,Every coil shifts +0.72m (> half spacing) with identical D/L and heavy rolling observation mismatch; pure nearest-neighbor is intentionally misleading.
C04_F01_nearest_neighbor_trap.ply,C04,1,nearest_neighbor_trap,4,786,1,4,left,VISIBLE,0,mask_12_f.ply,7608,6.310000000,-0.020000000,0.643249967,-3.0000,1.206499934,1.560000420,0.720000000,-0.020000000,0.000000000,roll_heavy,0.000,none,,,,Every coil shifts +0.72m (> half spacing) with identical D/L and heavy rolling observation mismatch; pure nearest-neighbor is intentionally misleading.
C04_F01_nearest_neighbor_trap.ply,C04,1,nearest_neighbor_trap,5,305,1,5,left,VISIBLE,0,mask_12_f.ply,7608,7.545000000,0.020000000,0.643249967,-1.0000,1.206499934,1.560000420,0.720000000,0.020000000,0.000000000,roll_heavy,0.000,none,,,,Every coil shifts +0.72m (> half spacing) with identical D/L and heavy rolling observation mismatch; pure nearest-neighbor is intentionally misleading.
C04_F02_same_spec_new_after_shift.ply,C04,2,same_spec_new_after_shift,0,948,1,0,left,VISIBLE,0,mask_12_f.ply,7608,1.850000000,-0.030000000,0.638249967,-3.0000,1.206499934,1.560000420,0.480000000,-0.010000000,-0.005000000,roll_heavy,0.000,none,,,,A same-spec NEW appears after another large group shift; NEW target is imperfect and geometry cannot distinguish identities.
C04_F02_same_spec_new_after_shift.ply,C04,2,same_spec_new_after_shift,1,626,1,1,left,VISIBLE,0,mask_12_f.ply,7608,3.085000000,0.020000000,0.648249967,-1.0000,1.206499934,1.560000420,0.480000000,0.000000000,0.005000000,roll_heavy,0.000,none,,,,A same-spec NEW appears after another large group shift; NEW target is imperfect and geometry cannot distinguish identities.
C04_F02_same_spec_new_after_shift.ply,C04,2,same_spec_new_after_shift,2,914,1,2,left,VISIBLE,0,mask_12_f.ply,7608,4.320000000,-0.010000000,0.638249967,1.0000,1.206499934,1.560000420,0.480000000,0.010000000,-0.005000000,roll_heavy,0.000,none,,,,A same-spec NEW appears after another large group shift; NEW target is imperfect and geometry cannot distinguish identities.
C04_F02_same_spec_new_after_shift.ply,C04,2,same_spec_new_after_shift,3,297,1,3,left,VISIBLE,0,mask_12_f.ply,7608,5.555000000,0.010000000,0.648249967,3.0000,1.206499934,1.560000420,0.480000000,-0.010000000,0.005000000,roll_heavy,0.000,none,,,,A same-spec NEW appears after another large group shift; NEW target is imperfect and geometry cannot distinguish identities.
C04_F02_same_spec_new_after_shift.ply,C04,2,same_spec_new_after_shift,4,270,1,4,left,VISIBLE,0,mask_12_f.ply,7608,6.790000000,-0.020000000,0.638249967,-3.0000,1.206499934,1.560000420,0.480000000,0.000000000,-0.005000000,roll_heavy,0.000,none,,,,A same-spec NEW appears after another large group shift; NEW target is imperfect and geometry cannot distinguish identities.
C04_F02_same_spec_new_after_shift.ply,C04,2,same_spec_new_after_shift,5,542,1,5,left,VISIBLE,0,mask_12_f.ply,7608,8.025000000,0.030000000,0.648249967,-1.0000,1.206499934,1.560000420,0.480000000,0.010000000,0.005000000,roll_heavy,0.000,none,,,,A same-spec NEW appears after another large group shift; NEW target is imperfect and geometry cannot distinguish identities.
C04_F02_same_spec_new_after_shift.ply,C04,2,same_spec_new_after_shift,6,603,1,6,left,VISIBLE,1,mask_12_f.ply,7608,9.451499934,-0.050000000,0.653249967,7.0000,1.206499934,1.560000420,,,,clean,0.000,none,9.151499934,-0.020000000,0.643249967,A same-spec NEW appears after another large group shift; NEW target is imperfect and geometry cannot distinguish identities.
C04_F03_same_geom_partial_center.ply,C04,3,same_geom_partial_center,0,939,1,0,left,VISIBLE,0,mask_12_f.ply,7608,2.030000000,-0.020000000,0.638249967,-3.0000,1.206499934,1.560000420,0.180000000,0.010000000,0.000000000,roll_heavy,0.000,none,,,,"Same-spec cluster continues moving; central ID3 becomes heavily side-occluded, creating a high-risk identity-swap case."
C04_F03_same_geom_partial_center.ply,C04,3,same_geom_partial_center,1,179,1,1,left,VISIBLE,0,mask_12_f.ply,7608,3.285000000,0.010000000,0.648249967,-1.0000,1.206499934,1.560000420,0.200000000,-0.010000000,0.000000000,roll_heavy,0.000,none,,,,"Same-spec cluster continues moving; central ID3 becomes heavily side-occluded, creating a high-risk identity-swap case."
C04_F03_same_geom_partial_center.ply,C04,3,same_geom_partial_center,2,223,1,2,left,VISIBLE,0,mask_12_f.ply,7608,4.540000000,0.000000000,0.638249967,1.0000,1.206499934,1.560000420,0.220000000,0.010000000,0.000000000,roll_heavy,0.000,none,,,,"Same-spec cluster continues moving; central ID3 becomes heavily side-occluded, creating a high-risk identity-swap case."
C04_F03_same_geom_partial_center.ply,C04,3,same_geom_partial_center,3,918,1,3,left,PARTIAL_VISIBLE,0,mask_12_f.ply,7608,5.795000000,0.000000000,0.648249967,3.0000,1.206499934,1.560000420,0.240000000,-0.010000000,0.000000000,roll_heavy,0.550,both,,,,"Same-spec cluster continues moving; central ID3 becomes heavily side-occluded, creating a high-risk identity-swap case."
C04_F03_same_geom_partial_center.ply,C04,3,same_geom_partial_center,4,858,1,4,left,VISIBLE,0,mask_12_f.ply,7608,7.050000000,-0.010000000,0.638249967,-3.0000,1.206499934,1.560000420,0.260000000,0.010000000,0.000000000,roll_heavy,0.000,none,,,,"Same-spec cluster continues moving; central ID3 becomes heavily side-occluded, creating a high-risk identity-swap case."
C04_F03_same_geom_partial_center.ply,C04,3,same_geom_partial_center,5,844,1,5,left,VISIBLE,0,mask_12_f.ply,7608,8.305000000,0.020000000,0.648249967,-1.0000,1.206499934,1.560000420,0.280000000,-0.010000000,0.000000000,roll_heavy,0.000,none,,,,"Same-spec cluster continues moving; central ID3 becomes heavily side-occluded, creating a high-risk identity-swap case."
C04_F03_same_geom_partial_center.ply,C04,3,same_geom_partial_center,6,381,1,6,left,VISIBLE,0,mask_12_f.ply,7608,9.751499934,-0.040000000,0.653249967,7.0000,1.206499934,1.560000420,0.300000000,0.010000000,0.000000000,roll_heavy,0.000,none,,,,"Same-spec cluster continues moving; central ID3 becomes heavily side-occluded, creating a high-risk identity-swap case."
C04_F04_same_geom_occluded.ply,C04,4,same_geom_occluded,0,671,1,0,left,VISIBLE,0,mask_12_f.ply,7608,2.080000000,-0.020000000,0.638249967,-3.0000,1.206499934,1.560000420,0.050000000,0.000000000,0.000000000,roll_mild,0.000,none,,,,One same-spec historical coil disappears completely while all others remain; semantic bracketing should preserve its ID.
C04_F04_same_geom_occluded.ply,C04,4,same_geom_occluded,1,452,1,1,left,VISIBLE,0,mask_12_f.ply,7608,3.335000000,0.010000000,0.648249967,-1.0000,1.206499934,1.560000420,0.050000000,0.000000000,0.000000000,roll_mild,0.000,none,,,,One same-spec historical coil disappears completely while all others remain; semantic bracketing should preserve its ID.
C04_F04_same_geom_occluded.ply,C04,4,same_geom_occluded,2,-1,1,2,left,OCCLUDED,0,mask_12_f.ply,7608,4.590000000,0.000000000,0.638249967,1.0000,1.206499934,1.560000420,0.050000000,0.000000000,0.000000000,roll_mild,0.900,both,,,,One same-spec historical coil disappears completely while all others remain; semantic bracketing should preserve its ID.
C04_F04_same_geom_occluded.ply,C04,4,same_geom_occluded,3,714,1,3,left,VISIBLE,0,mask_12_f.ply,7608,5.845000000,0.000000000,0.648249967,3.0000,1.206499934,1.560000420,0.050000000,0.000000000,0.000000000,roll_mild,0.000,none,,,,One same-spec historical coil disappears completely while all others remain; semantic bracketing should preserve its ID.
C04_F04_same_geom_occluded.ply,C04,4,same_geom_occluded,4,325,1,4,left,VISIBLE,0,mask_12_f.ply,7608,7.100000000,-0.010000000,0.638249967,-3.0000,1.206499934,1.560000420,0.050000000,0.000000000,0.000000000,roll_mild,0.000,none,,,,One same-spec historical coil disappears completely while all others remain; semantic bracketing should preserve its ID.
C04_F04_same_geom_occluded.ply,C04,4,same_geom_occluded,5,800,1,5,left,VISIBLE,0,mask_12_f.ply,7608,8.355000000,0.020000000,0.648249967,-1.0000,1.206499934,1.560000420,0.050000000,0.000000000,0.000000000,roll_mild,0.000,none,,,,One same-spec historical coil disappears completely while all others remain; semantic bracketing should preserve its ID.
C04_F04_same_geom_occluded.ply,C04,4,same_geom_occluded,6,885,1,6,left,VISIBLE,0,mask_12_f.ply,7608,9.801499934,-0.040000000,0.653249967,7.0000,1.206499934,1.560000420,0.050000000,0.000000000,0.000000000,roll_mild,0.000,none,,,,One same-spec historical coil disappears completely while all others remain; semantic bracketing should preserve its ID.
C05_F00_combo_start.ply,C05,0,combo_start,0,239,1,0,left,VISIBLE,0,mask_10_f.ply,5835,0.625000000,-0.010000000,0.634999969,0.0000,1.189999938,1.590000153,,,,clean,0.000,none,,,,Combined difficult loading: historical occlusion and a far-gap yawed NEW occur in the same frame while every visible old coil moves; then the missing ID returns and loading continues.
C05_F00_combo_start.ply,C05,0,combo_start,1,941,1,1,left,VISIBLE,0,mask_12_f.ply,7608,1.848000000,0.010000000,0.643249967,1.0000,1.206499934,1.560000420,,,,clean,0.000,none,,,,Combined difficult loading: historical occlusion and a far-gap yawed NEW occur in the same frame while every visible old coil moves; then the missing ID returns and loading continues.
