pair_id,sequence_id,pair_type,previous_file,current_file,global_id,previous_instance_id,current_instance_id,relation_gt,visibility_event_gt,previous_visibility,current_visibility,is_new_gt,dx_gt_m,dy_gt_m,dz_gt_m,displacement_gt_m,layer_gt,slot_gt
pair_089,Z01,temporal_adjacent,Z01_F02_topdown_yaw_motion_2.ply,Z01_F03_topdown_yaw_motion_3.ply,4,337,132,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.040000000000000036,0.015,0.0,0.04272001872658769,1,4
pair_089,Z01,temporal_adjacent,Z01_F02_topdown_yaw_motion_2.ply,Z01_F03_topdown_yaw_motion_3.ply,5,801,253,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.040000000000000036,-0.009999999999999998,0.0,0.041231056256176644,1,5
pair_090,Z02,temporal_adjacent,Z02_F00_topdown_two_side_complex_start.ply,Z02_F01_topdown_left_new_far_gap.ply,0,294,693,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.020000000000000018,0.01,0.0,0.022360679774997914,1,0
pair_090,Z02,temporal_adjacent,Z02_F00_topdown_two_side_complex_start.ply,Z02_F01_topdown_left_new_far_gap.ply,1,299,337,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.07999999999999985,-0.02,0.010000000000000009,0.08306623862918061,1,1
pair_090,Z02,temporal_adjacent,Z02_F00_topdown_two_side_complex_start.ply,Z02_F01_topdown_left_new_far_gap.ply,2,,541,NEW,NEW,,VIEW_PARTIAL,1,,,,,1,2
pair_090,Z02,temporal_adjacent,Z02_F00_topdown_two_side_complex_start.ply,Z02_F01_topdown_left_new_far_gap.ply,8,353,488,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,-0.05000000000000071,0.02,0.0,0.0538516480713457,1,8
pair_090,Z02,temporal_adjacent,Z02_F00_topdown_two_side_complex_start.ply,Z02_F01_topdown_left_new_far_gap.ply,9,415,681,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,-0.019999999999999574,-0.01,0.0,0.022360679774997515,1,9
pair_091,Z02,temporal_adjacent,Z02_F01_topdown_left_new_far_gap.ply,Z02_F02_topdown_right_new_partial_left.ply,0,693,594,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.020000000000000018,0.0,0.0,0.020000000000000018,1,0
pair_091,Z02,temporal_adjacent,Z02_F01_topdown_left_new_far_gap.ply,Z02_F02_topdown_right_new_partial_left.ply,1,337,796,SAME_OBJECT,VIEW_PARTIAL_TO_PARTIAL_VISIBLE,VIEW_PARTIAL,PARTIAL_VISIBLE,0,0.050000000000000044,0.02,0.0,0.053851648071345085,1,1
pair_091,Z02,temporal_adjacent,Z02_F01_topdown_left_new_far_gap.ply,Z02_F02_topdown_right_new_partial_left.ply,2,541,328,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.1200000000000001,-0.030000000000000002,0.010000000000000009,0.12409673645990867,1,2
pair_091,Z02,temporal_adjacent,Z02_F01_topdown_left_new_far_gap.ply,Z02_F02_topdown_right_new_partial_left.ply,7,,462,NEW,NEW,,VIEW_PARTIAL,1,,,,,1,7
pair_091,Z02,temporal_adjacent,Z02_F01_topdown_left_new_far_gap.ply,Z02_F02_topdown_right_new_partial_left.ply,8,488,876,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,-0.08999999999999986,-0.02,0.010000000000000009,0.09273618495495689,1,8
pair_091,Z02,temporal_adjacent,Z02_F01_topdown_left_new_far_gap.ply,Z02_F02_topdown_right_new_partial_left.ply,9,681,472,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,-0.030000000000001137,0.01,0.0,0.03162277660168487,1,9
pair_092,Z02,temporal_adjacent,Z02_F02_topdown_right_new_partial_left.ply,Z02_F03_topdown_two_new_both_sides.ply,0,594,343,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.039999999999999925,-0.01,0.0,0.04123105625617653,1,0
pair_092,Z02,temporal_adjacent,Z02_F02_topdown_right_new_partial_left.ply,Z02_F03_topdown_two_new_both_sides.ply,1,796,805,SAME_OBJECT,PARTIAL_VISIBLE_TO_VIEW_PARTIAL,PARTIAL_VISIBLE,VIEW_PARTIAL,0,0.05999999999999983,0.0,0.0,0.05999999999999983,1,1
pair_092,Z02,temporal_adjacent,Z02_F02_topdown_right_new_partial_left.ply,Z02_F03_topdown_two_new_both_sides.ply,2,328,104,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.08000000000000007,0.009999999999999998,0.0,0.08062257748298557,1,2
pair_092,Z02,temporal_adjacent,Z02_F02_topdown_right_new_partial_left.ply,Z02_F03_topdown_two_new_both_sides.ply,3,,267,NEW,NEW,,VIEW_PARTIAL,1,,,,,1,3
pair_092,Z02,temporal_adjacent,Z02_F02_topdown_right_new_partial_left.ply,Z02_F03_topdown_two_new_both_sides.ply,6,,144,NEW,NEW,,VIEW_PARTIAL,1,,,,,1,6
pair_092,Z02,temporal_adjacent,Z02_F02_topdown_right_new_partial_left.ply,Z02_F03_topdown_two_new_both_sides.ply,7,462,642,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,-0.07000000000000028,0.0,0.0,0.07000000000000028,1,7
pair_092,Z02,temporal_adjacent,Z02_F02_topdown_right_new_partial_left.ply,Z02_F03_topdown_two_new_both_sides.ply,8,876,321,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,-0.054999999999999716,0.01,0.0,0.05590169943749446,1,8
pair_092,Z02,temporal_adjacent,Z02_F02_topdown_right_new_partial_left.ply,Z02_F03_topdown_two_new_both_sides.ply,9,472,307,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,-0.03999999999999915,-0.01,0.0,0.04123105625617578,1,9
pair_093,Z02,temporal_adjacent,Z02_F03_topdown_two_new_both_sides.ply,Z02_F04_topdown_two_side_with_occluded.ply,0,343,909,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.020000000000000018,-0.01,0.0,0.022360679774997914,1,0
pair_093,Z02,temporal_adjacent,Z02_F03_topdown_two_new_both_sides.ply,Z02_F04_topdown_two_side_with_occluded.ply,1,805,272,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.020000000000000018,0.009999999999999998,0.0,0.02236067977499791,1,1
pair_093,Z02,temporal_adjacent,Z02_F03_topdown_two_new_both_sides.ply,Z02_F04_topdown_two_side_with_occluded.ply,2,104,612,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.020000000000000018,-0.009999999999999998,0.0,0.02236067977499791,1,2
pair_093,Z02,temporal_adjacent,Z02_F03_topdown_two_new_both_sides.ply,Z02_F04_topdown_two_side_with_occluded.ply,3,267,214,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.020000000000000462,0.009999999999999995,0.0,0.022360679774998306,1,3
pair_093,Z02,temporal_adjacent,Z02_F03_topdown_two_new_both_sides.ply,Z02_F04_topdown_two_side_with_occluded.ply,6,144,271,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,-0.030000000000001137,-0.009999999999999995,0.0,0.03162277660168487,1,6
pair_093,Z02,temporal_adjacent,Z02_F03_topdown_two_new_both_sides.ply,Z02_F04_topdown_two_side_with_occluded.ply,7,642,2407,SAME_OBJECT,VIEW_PARTIAL_TO_OCCLUDED,VIEW_PARTIAL,OCCLUDED,0,-0.030000000000001137,0.010000000000000002,0.0,0.03162277660168487,1,7
pair_093,Z02,temporal_adjacent,Z02_F03_topdown_two_new_both_sides.ply,Z02_F04_topdown_two_side_with_occluded.ply,8,321,404,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,-0.02999999999999936,-0.01,0.0,0.03162277660168319,1,8
pair_093,Z02,temporal_adjacent,Z02_F03_topdown_two_new_both_sides.ply,Z02_F04_topdown_two_side_with_occluded.ply,9,307,409,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,-0.02999999999999936,0.01,0.0,0.03162277660168319,1,9
pair_094,Z02,temporal_adjacent,Z02_F04_topdown_two_side_with_occluded.ply,Z02_F05_topdown_occluded_return_partial.ply,0,909,998,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,-0.010000000000000009,0.0,0.0,0.010000000000000009,1,0
pair_094,Z02,temporal_adjacent,Z02_F04_topdown_two_side_with_occluded.ply,Z02_F05_topdown_occluded_return_partial.ply,1,272,436,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,-0.009999999999999787,0.0,0.0,0.009999999999999787,1,1
pair_094,Z02,temporal_adjacent,Z02_F04_topdown_two_side_with_occluded.ply,Z02_F05_topdown_occluded_return_partial.ply,2,612,994,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,-0.010000000000000231,0.0,0.0,0.010000000000000231,1,2
pair_094,Z02,temporal_adjacent,Z02_F04_topdown_two_side_with_occluded.ply,Z02_F05_topdown_occluded_return_partial.ply,3,214,102,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,-0.009999999999999787,0.0,0.0,0.009999999999999787,1,3
pair_094,Z02,temporal_adjacent,Z02_F04_topdown_two_side_with_occluded.ply,Z02_F05_topdown_occluded_return_partial.ply,6,271,335,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.010000000000001563,0.0,0.0,0.010000000000001563,1,6
pair_094,Z02,temporal_adjacent,Z02_F04_topdown_two_side_with_occluded.ply,Z02_F05_topdown_occluded_return_partial.ply,7,2407,602,SAME_OBJECT,OCCLUDED_TO_PARTIAL_VISIBLE,OCCLUDED,PARTIAL_VISIBLE,0,0.010000000000001563,0.0,0.0,0.010000000000001563,1,7
pair_094,Z02,temporal_adjacent,Z02_F04_topdown_two_side_with_occluded.ply,Z02_F05_topdown_occluded_return_partial.ply,8,404,967,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.009999999999999787,0.0,0.0,0.009999999999999787,1,8
pair_094,Z02,temporal_adjacent,Z02_F04_topdown_two_side_with_occluded.ply,Z02_F05_topdown_occluded_return_partial.ply,9,409,227,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.009999999999999787,0.0,0.0,0.009999999999999787,1,9
pair_095,Z03,temporal_adjacent,Z03_F00_topdown_full_l1_start.ply,Z03_F01_topdown_layer2_new_yaw.ply,0,295,648,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.010000000000000009,-0.005,-0.0020000000000000018,0.011357816691600556,1,0
pair_095,Z03,temporal_adjacent,Z03_F00_topdown_full_l1_start.ply,Z03_F01_topdown_layer2_new_yaw.ply,1,361,590,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.016000000000000014,0.005,0.0,0.016763054614240224,1,1
pair_095,Z03,temporal_adjacent,Z03_F00_topdown_full_l1_start.ply,Z03_F01_topdown_layer2_new_yaw.ply,2,171,697,SAME_OBJECT,VIEW_PARTIAL_TO_PARTIAL_VISIBLE,VIEW_PARTIAL,PARTIAL_VISIBLE,0,0.021999999999999797,-0.005,0.0020000000000000018,0.022649503305812054,1,2
pair_095,Z03,temporal_adjacent,Z03_F00_topdown_full_l1_start.ply,Z03_F01_topdown_layer2_new_yaw.ply,3,480,911,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.02799999999999958,0.005,-0.0020000000000000018,0.028513154858766095,1,3
pair_095,Z03,temporal_adjacent,Z03_F00_topdown_full_l1_start.ply,Z03_F01_topdown_layer2_new_yaw.ply,4,394,660,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.03399999999999981,-0.005,0.0,0.03436568055487898,1,4
pair_095,Z03,temporal_adjacent,Z03_F00_topdown_full_l1_start.ply,Z03_F01_topdown_layer2_new_yaw.ply,5,848,348,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.040000000000000036,0.005,0.0020000000000000018,0.040360872141221166,1,5
pair_095,Z03,temporal_adjacent,Z03_F00_topdown_full_l1_start.ply,Z03_F01_topdown_layer2_new_yaw.ply,6,573,418,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.045999999999999375,-0.005,-0.0020000000000000018,0.04631414470763703,1,6
pair_095,Z03,temporal_adjacent,Z03_F00_topdown_full_l1_start.ply,Z03_F01_topdown_layer2_new_yaw.ply,7,788,134,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.05200000000000138,0.005,0.0,0.05223983154643728,1,7
pair_095,Z03,temporal_adjacent,Z03_F00_topdown_full_l1_start.ply,Z03_F01_topdown_layer2_new_yaw.ply,8,785,829,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.05799999999999983,-0.005,0.0020000000000000018,0.058249463516842626,1,8
pair_095,Z03,temporal_adjacent,Z03_F00_topdown_full_l1_start.ply,Z03_F01_topdown_layer2_new_yaw.ply,9,273,503,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.06400000000000006,0.005,-0.0020000000000000018,0.0642261628933257,1,9
pair_095,Z03,temporal_adjacent,Z03_F00_topdown_full_l1_start.ply,Z03_F01_topdown_layer2_new_yaw.ply,20,,598,NEW,NEW,,VIEW_PARTIAL,1,,,,,2,0
pair_096,Z03,temporal_adjacent,Z03_F01_topdown_layer2_new_yaw.ply,Z03_F02_topdown_second_layer2_new.ply,0,648,204,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.04400000000000004,0.004,0.0,0.04418144406874908,1,0
pair_096,Z03,temporal_adjacent,Z03_F01_topdown_layer2_new_yaw.ply,Z03_F02_topdown_second_layer2_new.ply,1,590,940,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.039999999999999813,-0.004,0.0,0.040199502484483375,1,1
pair_096,Z03,temporal_adjacent,Z03_F01_topdown_layer2_new_yaw.ply,Z03_F02_topdown_second_layer2_new.ply,2,697,875,SAME_OBJECT,PARTIAL_VISIBLE_TO_VIEW_PARTIAL,PARTIAL_VISIBLE,VIEW_PARTIAL,0,0.03600000000000003,0.004,0.0,0.0362215405525497,1,2
pair_096,Z03,temporal_adjacent,Z03_F01_topdown_layer2_new_yaw.ply,Z03_F02_topdown_second_layer2_new.ply,3,911,495,SAME_OBJECT,VIEW_PARTIAL_TO_PARTIAL_VISIBLE,VIEW_PARTIAL,PARTIAL_VISIBLE,0,0.03200000000000003,-0.004,0.0,0.032249030993194226,1,3
pair_096,Z03,temporal_adjacent,Z03_F01_topdown_layer2_new_yaw.ply,Z03_F02_topdown_second_layer2_new.ply,4,660,340,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.02799999999999958,0.004,0.0,0.028284271247461485,1,4
pair_096,Z03,temporal_adjacent,Z03_F01_topdown_layer2_new_yaw.ply,Z03_F02_topdown_second_layer2_new.ply,5,348,688,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.02400000000000002,-0.004,0.0,0.0243310501211929,1,5
pair_096,Z03,temporal_adjacent,Z03_F01_topdown_layer2_new_yaw.ply,Z03_F02_topdown_second_layer2_new.ply,6,418,838,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.019999999999999574,0.004,0.0,0.02039607805437072,1,6
pair_096,Z03,temporal_adjacent,Z03_F01_topdown_layer2_new_yaw.ply,Z03_F02_topdown_second_layer2_new.ply,7,134,903,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.016000000000000014,-0.004,0.0,0.01649242250247066,1,7
pair_096,Z03,temporal_adjacent,Z03_F01_topdown_layer2_new_yaw.ply,Z03_F02_topdown_second_layer2_new.ply,8,829,399,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.012000000000000455,0.004,0.0,0.01264911064067395,1,8
pair_096,Z03,temporal_adjacent,Z03_F01_topdown_layer2_new_yaw.ply,Z03_F02_topdown_second_layer2_new.ply,9,503,942,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.007999999999999119,-0.004,0.0,0.00894427190999837,1,9
pair_096,Z03,temporal_adjacent,Z03_F01_topdown_layer2_new_yaw.ply,Z03_F02_topdown_second_layer2_new.ply,20,598,261,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.08000000000000007,-0.02,0.0,0.08246211251235329,2,0
pair_096,Z03,temporal_adjacent,Z03_F01_topdown_layer2_new_yaw.ply,Z03_F02_topdown_second_layer2_new.ply,21,,544,NEW,NEW,,VIEW_PARTIAL,1,,,,,2,1
pair_097,Z03,temporal_adjacent,Z03_F02_topdown_second_layer2_new.ply,Z03_F03_topdown_layer2_new_lower_occluded.ply,0,204,236,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.0050000000000000044,-0.002,0.0,0.005385164807134508,1,0
pair_097,Z03,temporal_adjacent,Z03_F02_topdown_second_layer2_new.ply,Z03_F03_topdown_layer2_new_lower_occluded.ply,1,940,469,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.0050000000000001155,0.002,0.0,0.005385164807134611,1,1
pair_097,Z03,temporal_adjacent,Z03_F02_topdown_second_layer2_new.ply,Z03_F03_topdown_layer2_new_lower_occluded.ply,2,875,556,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.004999999999999893,-0.002,0.0,0.005385164807134405,1,2
pair_097,Z03,temporal_adjacent,Z03_F02_topdown_second_layer2_new.ply,Z03_F03_topdown_layer2_new_lower_occluded.ply,3,495,827,SAME_OBJECT,PARTIAL_VISIBLE_TO_VIEW_PARTIAL,PARTIAL_VISIBLE,VIEW_PARTIAL,0,0.004999999999999893,0.002,0.0,0.005385164807134405,1,3
pair_097,Z03,temporal_adjacent,Z03_F02_topdown_second_layer2_new.ply,Z03_F03_topdown_layer2_new_lower_occluded.ply,4,340,2304,SAME_OBJECT,VIEW_PARTIAL_TO_OCCLUDED,VIEW_PARTIAL,OCCLUDED,0,0.005000000000000782,-0.002,0.0,0.00538516480713523,1,4
pair_097,Z03,temporal_adjacent,Z03_F02_topdown_second_layer2_new.ply,Z03_F03_topdown_layer2_new_lower_occluded.ply,5,688,292,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.004999999999999893,0.002,0.0,0.005385164807134405,1,5
pair_097,Z03,temporal_adjacent,Z03_F02_topdown_second_layer2_new.ply,Z03_F03_topdown_layer2_new_lower_occluded.ply,6,838,117,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.005000000000000782,-0.002,0.0,0.00538516480713523,1,6
pair_097,Z03,temporal_adjacent,Z03_F02_topdown_second_layer2_new.ply,Z03_F03_topdown_layer2_new_lower_occluded.ply,7,903,101,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.004999999999999005,0.002,0.0,0.00538516480713358,1,7
pair_097,Z03,temporal_adjacent,Z03_F02_topdown_second_layer2_new.ply,Z03_F03_topdown_layer2_new_lower_occluded.ply,8,399,601,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.004999999999999005,-0.002,0.0,0.00538516480713358,1,8
pair_097,Z03,temporal_adjacent,Z03_F02_topdown_second_layer2_new.ply,Z03_F03_topdown_layer2_new_lower_occluded.ply,9,942,327,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.005000000000000782,0.002,0.0,0.00538516480713523,1,9
pair_097,Z03,temporal_adjacent,Z03_F02_topdown_second_layer2_new.ply,Z03_F03_topdown_layer2_new_lower_occluded.ply,20,261,349,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.04999999999999982,0.009999999999999998,0.0,0.050990195135927674,2,0
pair_097,Z03,temporal_adjacent,Z03_F02_topdown_second_layer2_new.ply,Z03_F03_topdown_layer2_new_lower_occluded.ply,21,544,384,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.04999999999999982,-0.009999999999999995,0.0,0.050990195135927674,2,1
pair_097,Z03,temporal_adjacent,Z03_F02_topdown_second_layer2_new.ply,Z03_F03_topdown_layer2_new_lower_occluded.ply,22,,210,NEW,NEW,,VIEW_PARTIAL,1,,,,,2,2
pair_098,Z03,temporal_adjacent,Z03_F03_topdown_layer2_new_lower_occluded.ply,Z03_F04_topdown_layer2_motion_lower_return.ply,0,236,155,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.005999999999999894,0.0,0.0,0.005999999999999894,1,0
pair_098,Z03,temporal_adjacent,Z03_F03_topdown_layer2_new_lower_occluded.ply,Z03_F04_topdown_layer2_motion_lower_return.ply,1,469,774,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.006000000000000005,0.0,0.0,0.006000000000000005,1,1
pair_098,Z03,temporal_adjacent,Z03_F03_topdown_layer2_new_lower_occluded.ply,Z03_F04_topdown_layer2_motion_lower_return.ply,2,556,837,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.006000000000000227,0.0,0.0,0.006000000000000227,1,2
pair_098,Z03,temporal_adjacent,Z03_F03_topdown_layer2_new_lower_occluded.ply,Z03_F04_topdown_layer2_motion_lower_return.ply,3,827,937,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.006000000000000227,0.0,0.0,0.006000000000000227,1,3
pair_098,Z03,temporal_adjacent,Z03_F03_topdown_layer2_new_lower_occluded.ply,Z03_F04_topdown_layer2_motion_lower_return.ply,4,2304,869,SAME_OBJECT,OCCLUDED_TO_PARTIAL_VISIBLE,OCCLUDED,PARTIAL_VISIBLE,0,0.005999999999999339,0.0,0.0,0.005999999999999339,1,4
pair_098,Z03,temporal_adjacent,Z03_F03_topdown_layer2_new_lower_occluded.ply,Z03_F04_topdown_layer2_motion_lower_return.ply,5,292,836,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.006000000000000227,0.0,0.0,0.006000000000000227,1,5
pair_098,Z03,temporal_adjacent,Z03_F03_topdown_layer2_new_lower_occluded.ply,Z03_F04_topdown_layer2_motion_lower_return.ply,6,117,509,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.006000000000000227,0.0,0.0,0.006000000000000227,1,6
pair_098,Z03,temporal_adjacent,Z03_F03_topdown_layer2_new_lower_occluded.ply,Z03_F04_topdown_layer2_motion_lower_return.ply,7,101,279,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.006000000000000227,0.0,0.0,0.006000000000000227,1,7
pair_098,Z03,temporal_adjacent,Z03_F03_topdown_layer2_new_lower_occluded.ply,Z03_F04_topdown_layer2_motion_lower_return.ply,8,601,366,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.006000000000000227,0.0,0.0,0.006000000000000227,1,8
pair_098,Z03,temporal_adjacent,Z03_F03_topdown_layer2_new_lower_occluded.ply,Z03_F04_topdown_layer2_motion_lower_return.ply,9,327,568,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.006000000000000227,0.0,0.0,0.006000000000000227,1,9
pair_098,Z03,temporal_adjacent,Z03_F03_topdown_layer2_new_lower_occluded.ply,Z03_F04_topdown_layer2_motion_lower_return.ply,20,349,269,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.06000000000000005,-0.009999999999999998,0.0050000000000001155,0.061032778078668574,2,0
pair_098,Z03,temporal_adjacent,Z03_F03_topdown_layer2_new_lower_occluded.ply,Z03_F04_topdown_layer2_motion_lower_return.ply,21,384,595,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.07000000000000028,-0.010000000000000009,0.0050000000000001155,0.07088723439378943,2,1
pair_098,Z03,temporal_adjacent,Z03_F03_topdown_layer2_new_lower_occluded.ply,Z03_F04_topdown_layer2_motion_lower_return.ply,22,210,118,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.08000000000000007,-0.009999999999999995,0.004999999999999893,0.08077747210701763,2,2
pair_099,Z03,temporal_adjacent,Z03_F04_topdown_layer2_motion_lower_return.ply,Z03_F05_topdown_fourth_layer2_new.ply,0,155,465,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.0040000000000000036,-0.002,0.0,0.004472135954999582,1,0
pair_099,Z03,temporal_adjacent,Z03_F04_topdown_layer2_motion_lower_return.ply,Z03_F05_topdown_fourth_layer2_new.ply,1,774,461,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.008000000000000007,0.002,0.0,0.00824621125123533,1,1
pair_099,Z03,temporal_adjacent,Z03_F04_topdown_layer2_motion_lower_return.ply,Z03_F05_topdown_fourth_layer2_new.ply,2,837,149,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.01200000000000001,-0.002,0.0,0.01216552506059645,1,2
pair_099,Z03,temporal_adjacent,Z03_F04_topdown_layer2_motion_lower_return.ply,Z03_F05_topdown_fourth_layer2_new.ply,3,937,502,SAME_OBJECT,VISIBILITY_STABLE,VIEW_PARTIAL,VIEW_PARTIAL,0,0.0039999999999995595,0.002,0.0,0.004472135954999185,1,3
pair_099,Z03,temporal_adjacent,Z03_F04_topdown_layer2_motion_lower_return.ply,Z03_F05_topdown_fourth_layer2_new.ply,4,869,904,SAME_OBJECT,PARTIAL_VISIBLE_TO_VIEW_PARTIAL,PARTIAL_VISIBLE,VIEW_PARTIAL,0,0.008000000000000007,-0.002,0.0,0.00824621125123533,1,4
