file,sequence_id,frame_index,scene_name,global_id,instance_id,layer,slot,cluster,visibility,is_new,source_prototype,point_count,center_x,center_y,center_z,yaw_deg,diameter_nominal,length_nominal,dx_from_prev,dy_from_prev,dz_from_prev,observation,severity,occlusion_side,target_x,target_y,target_z,note
C09_F02_one_occluded_one_partial.ply,C09,2,one_occluded_one_partial,4,897,1,4,left,PARTIAL_VISIBLE,0,mask_5_f.ply,8733,5.756000000,-0.005000000,0.640000024,-1.5000,1.200000048,1.619999886,0.060000000,0.010000000,0.000000000,roll_mild,0.450,right,,,,ID2 is fully occluded while ID4 is partially visible; no old coil is removed and all others continue moving.
C09_F02_one_occluded_one_partial.ply,C09,2,one_occluded_one_partial,5,654,1,5,left,VISIBLE,0,mask_6_f.ply,6518,6.981000000,0.005000000,0.634999974,-0.5000,1.179999948,1.619999886,0.040000000,-0.010000000,0.000000000,roll_heavy,0.000,none,,,,ID2 is fully occluded while ID4 is partially visible; no old coil is removed and all others continue moving.
C09_F03_return_plus_new.ply,C09,3,return_plus_new,0,437,1,0,left,VISIBLE,0,mask_10_f.ply,5835,0.825000000,-0.015000000,0.629999969,-1.5000,1.189999938,1.590000153,0.030000000,-0.010000000,0.000000000,roll_mild,0.000,none,,,,Previously occluded ID2 returns partially while a +7deg NEW is inserted with a nonzero gap; all existing coils move.
C09_F03_return_plus_new.ply,C09,3,return_plus_new,1,139,1,1,left,VISIBLE,0,mask_12_f.ply,7608,2.068000000,0.005000000,0.643249967,-0.5000,1.206499934,1.560000420,0.040000000,0.000000000,0.000000000,roll_mild,0.000,none,,,,Previously occluded ID2 returns partially while a +7deg NEW is inserted with a nonzero gap; all existing coils move.
C09_F03_return_plus_new.ply,C09,3,return_plus_new,2,356,1,2,left,PARTIAL_VISIBLE,0,mask_14_f.ply,7339,3.336000000,0.005000000,0.665000005,0.5000,1.240000010,1.690000534,0.050000000,0.010000000,0.000000000,roll_mild,0.500,both,,,,Previously occluded ID2 returns partially while a +7deg NEW is inserted with a nonzero gap; all existing coils move.
C09_F03_return_plus_new.ply,C09,3,return_plus_new,3,151,1,3,left,VISIBLE,0,mask_1_f.ply,8255,4.591000000,-0.005000000,0.624999914,1.5000,1.179999828,1.660000801,0.060000000,-0.010000000,0.000000000,roll_mild,0.000,none,,,,Previously occluded ID2 returns partially while a +7deg NEW is inserted with a nonzero gap; all existing coils move.
C09_F03_return_plus_new.ply,C09,3,return_plus_new,4,230,1,4,left,VISIBLE,0,mask_5_f.ply,8733,5.826000000,-0.005000000,0.640000024,-1.5000,1.200000048,1.619999886,0.070000000,0.000000000,0.000000000,roll_mild,0.000,none,,,,Previously occluded ID2 returns partially while a +7deg NEW is inserted with a nonzero gap; all existing coils move.
C09_F03_return_plus_new.ply,C09,3,return_plus_new,5,589,1,5,left,VISIBLE,0,mask_6_f.ply,6518,7.061000000,0.015000000,0.634999974,-0.5000,1.179999948,1.619999886,0.080000000,0.010000000,0.000000000,roll_mild,0.000,none,,,,Previously occluded ID2 returns partially while a +7deg NEW is inserted with a nonzero gap; all existing coils move.
C09_F03_return_plus_new.ply,C09,3,return_plus_new,6,259,1,6,left,VISIBLE,1,mask_7_f.ply,7117,8.562750429,0.100000000,0.680000000,7.0000,1.283500910,1.569998741,,,,clean,0.000,none,8.342750429,0.060000000,0.680000000,Previously occluded ID2 returns partially while a +7deg NEW is inserted with a nonzero gap; all existing coils move.
C09_F04_visibility_recovered.ply,C09,4,visibility_recovered,0,106,1,0,left,VISIBLE,0,mask_10_f.ply,5835,0.805000000,-0.015000000,0.629999969,-1.0500,1.189999938,1.590000153,-0.020000000,0.000000000,0.000000000,clean,0.000,none,,,,All objects visible again after the visibility lifecycle; permanent IDs must be unchanged.
C09_F04_visibility_recovered.ply,C09,4,visibility_recovered,1,401,1,1,left,VISIBLE,0,mask_12_f.ply,7608,2.043000000,0.005000000,0.643249967,-0.3500,1.206499934,1.560000420,-0.025000000,0.000000000,0.000000000,clean,0.000,none,,,,All objects visible again after the visibility lifecycle; permanent IDs must be unchanged.
C09_F04_visibility_recovered.ply,C09,4,visibility_recovered,2,207,1,2,left,VISIBLE,0,mask_14_f.ply,7339,3.306000000,0.005000000,0.665000005,0.3500,1.240000010,1.690000534,-0.030000000,0.000000000,0.000000000,roll_mild,0.000,none,,,,All objects visible again after the visibility lifecycle; permanent IDs must be unchanged.
C09_F04_visibility_recovered.ply,C09,4,visibility_recovered,3,583,1,3,left,VISIBLE,0,mask_1_f.ply,8255,4.556000000,-0.005000000,0.624999914,1.0500,1.179999828,1.660000801,-0.035000000,0.000000000,0.000000000,roll_mild,0.000,none,,,,All objects visible again after the visibility lifecycle; permanent IDs must be unchanged.
C09_F04_visibility_recovered.ply,C09,4,visibility_recovered,4,905,1,4,left,VISIBLE,0,mask_5_f.ply,8733,5.786000000,-0.005000000,0.640000024,-1.0500,1.200000048,1.619999886,-0.040000000,0.000000000,0.000000000,roll_mild,0.000,none,,,,All objects visible again after the visibility lifecycle; permanent IDs must be unchanged.
C09_F04_visibility_recovered.ply,C09,4,visibility_recovered,5,217,1,5,left,VISIBLE,0,mask_6_f.ply,6518,7.016000000,0.015000000,0.634999974,-0.3500,1.179999948,1.619999886,-0.045000000,0.000000000,0.000000000,roll_mild,0.000,none,,,,All objects visible again after the visibility lifecycle; permanent IDs must be unchanged.
C09_F04_visibility_recovered.ply,C09,4,visibility_recovered,6,882,1,6,left,VISIBLE,0,mask_7_f.ply,7117,8.512750429,0.100000000,0.680000000,4.9000,1.283500910,1.569998741,-0.050000000,0.000000000,0.000000000,roll_mild,0.000,none,,,,All objects visible again after the visibility lifecycle; permanent IDs must be unchanged.
C10_F00_rebound_start.ply,C10,0,rebound_start,0,558,1,0,left,VISIBLE,0,mask_10_f.ply,5835,0.625000000,0.000000000,0.634999969,0.0000,1.189999938,1.590000153,,,,clean,0.000,none,,,,"Non-monotonic settling sequence: historical coils move in X/Y, change yaw, reverse direction, then receive a far-gap NEW. This tests that tracking is not a one-direction velocity model."
C10_F00_rebound_start.ply,C10,0,rebound_start,1,797,1,1,left,VISIBLE,0,mask_12_f.ply,7608,1.848000000,0.000000000,0.643249967,0.0000,1.206499934,1.560000420,,,,clean,0.000,none,,,,"Non-monotonic settling sequence: historical coils move in X/Y, change yaw, reverse direction, then receive a far-gap NEW. This tests that tracking is not a one-direction velocity model."
C10_F00_rebound_start.ply,C10,0,rebound_start,2,281,1,2,left,VISIBLE,0,mask_14_f.ply,7339,3.096000000,0.000000000,0.660000005,0.0000,1.240000010,1.690000534,,,,clean,0.000,none,,,,"Non-monotonic settling sequence: historical coils move in X/Y, change yaw, reverse direction, then receive a far-gap NEW. This tests that tracking is not a one-direction velocity model."
C10_F00_rebound_start.ply,C10,0,rebound_start,3,585,1,3,left,VISIBLE,0,mask_1_f.ply,8255,4.331000000,0.000000000,0.629999914,0.0000,1.179999828,1.660000801,,,,clean,0.000,none,,,,"Non-monotonic settling sequence: historical coils move in X/Y, change yaw, reverse direction, then receive a far-gap NEW. This tests that tracking is not a one-direction velocity model."
C10_F00_rebound_start.ply,C10,0,rebound_start,4,293,1,4,left,VISIBLE,0,mask_5_f.ply,8733,5.546000000,0.000000000,0.640000024,0.0000,1.200000048,1.619999886,,,,clean,0.000,none,,,,"Non-monotonic settling sequence: historical coils move in X/Y, change yaw, reverse direction, then receive a far-gap NEW. This tests that tracking is not a one-direction velocity model."
C10_F01_push_forward_xy_yaw.ply,C10,1,push_forward_xy_yaw,0,865,1,0,left,VISIBLE,0,mask_10_f.ply,5835,0.745000000,-0.060000000,0.624999969,-5.0000,1.189999938,1.590000153,0.120000000,-0.060000000,-0.010000000,roll_mild,0.000,none,,,,Every historical coil moves forward by a different amount with alternating Y drift and yaw.
C10_F01_push_forward_xy_yaw.ply,C10,1,push_forward_xy_yaw,1,172,1,1,left,VISIBLE,0,mask_12_f.ply,7608,2.018000000,0.060000000,0.643249967,-2.5000,1.206499934,1.560000420,0.170000000,0.060000000,0.000000000,roll_mild,0.000,none,,,,Every historical coil moves forward by a different amount with alternating Y drift and yaw.
C10_F01_push_forward_xy_yaw.ply,C10,1,push_forward_xy_yaw,2,400,1,2,left,VISIBLE,0,mask_14_f.ply,7339,3.316000000,-0.060000000,0.670000005,0.0000,1.240000010,1.690000534,0.220000000,-0.060000000,0.010000000,roll_mild,0.000,none,,,,Every historical coil moves forward by a different amount with alternating Y drift and yaw.
C10_F01_push_forward_xy_yaw.ply,C10,1,push_forward_xy_yaw,3,578,1,3,left,VISIBLE,0,mask_1_f.ply,8255,4.601000000,0.060000000,0.619999914,2.5000,1.179999828,1.660000801,0.270000000,0.060000000,-0.010000000,roll_mild,0.000,none,,,,Every historical coil moves forward by a different amount with alternating Y drift and yaw.
C10_F01_push_forward_xy_yaw.ply,C10,1,push_forward_xy_yaw,4,608,1,4,left,VISIBLE,0,mask_5_f.ply,8733,5.866000000,-0.060000000,0.640000024,5.0000,1.200000048,1.619999886,0.320000000,-0.060000000,0.000000000,roll_mild,0.000,none,,,,Every historical coil moves forward by a different amount with alternating Y drift and yaw.
C10_F02_rebound_reverse.ply,C10,2,rebound_reverse,0,582,1,0,left,VISIBLE,0,mask_10_f.ply,5835,0.645000000,-0.020000000,0.629999969,3.0000,1.189999938,1.590000153,-0.100000000,0.040000000,0.005000000,clean,0.000,none,,,,"The cluster reverses direction after settling; rolling observation changes remain, so a constant-velocity prior would be unsafe."
C10_F02_rebound_reverse.ply,C10,2,rebound_reverse,1,845,1,1,left,VISIBLE,0,mask_12_f.ply,7608,1.883000000,0.020000000,0.643249967,1.5000,1.206499934,1.560000420,-0.135000000,-0.040000000,0.000000000,clean,0.000,none,,,,"The cluster reverses direction after settling; rolling observation changes remain, so a constant-velocity prior would be unsafe."
C10_F02_rebound_reverse.ply,C10,2,rebound_reverse,2,843,1,2,left,VISIBLE,0,mask_14_f.ply,7339,3.146000000,-0.020000000,0.665000005,-0.0000,1.240000010,1.690000534,-0.170000000,0.040000000,-0.005000000,roll_heavy,0.000,none,,,,"The cluster reverses direction after settling; rolling observation changes remain, so a constant-velocity prior would be unsafe."
C10_F02_rebound_reverse.ply,C10,2,rebound_reverse,3,963,1,3,left,VISIBLE,0,mask_1_f.ply,8255,4.396000000,0.020000000,0.624999914,-1.5000,1.179999828,1.660000801,-0.205000000,-0.040000000,0.005000000,roll_heavy,0.000,none,,,,"The cluster reverses direction after settling; rolling observation changes remain, so a constant-velocity prior would be unsafe."
C10_F02_rebound_reverse.ply,C10,2,rebound_reverse,4,319,1,4,left,VISIBLE,0,mask_5_f.ply,8733,5.626000000,-0.020000000,0.640000024,-3.0000,1.200000048,1.619999886,-0.240000000,0.040000000,0.000000000,roll_heavy,0.000,none,,,,"The cluster reverses direction after settling; rolling observation changes remain, so a constant-velocity prior would be unsafe."
C10_F03_rebound_then_far_new.ply,C10,3,rebound_then_far_new,0,448,1,0,left,VISIBLE,0,mask_10_f.ply,5835,0.695000000,-0.040000000,0.629999969,3.0000,1.189999938,1.590000153,0.050000000,-0.020000000,0.000000000,roll_mild,0.000,none,,,,"After a direction reversal, a -8deg NEW is placed with a 0.55m gap while one old coil is partially hidden."
C10_F03_rebound_then_far_new.ply,C10,3,rebound_then_far_new,1,609,1,1,left,VISIBLE,0,mask_12_f.ply,7608,1.953000000,0.020000000,0.643249967,1.5000,1.206499934,1.560000420,0.070000000,0.000000000,0.000000000,roll_mild,0.000,none,,,,"After a direction reversal, a -8deg NEW is placed with a 0.55m gap while one old coil is partially hidden."
C10_F03_rebound_then_far_new.ply,C10,3,rebound_then_far_new,2,543,1,2,left,VISIBLE,0,mask_14_f.ply,7339,3.236000000,0.000000000,0.665000005,-0.0000,1.240000010,1.690000534,0.090000000,0.020000000,0.000000000,roll_mild,0.000,none,,,,"After a direction reversal, a -8deg NEW is placed with a 0.55m gap while one old coil is partially hidden."
C10_F03_rebound_then_far_new.ply,C10,3,rebound_then_far_new,3,880,1,3,left,PARTIAL_VISIBLE,0,mask_1_f.ply,8255,4.506000000,-0.000000000,0.624999914,-1.5000,1.179999828,1.660000801,0.110000000,-0.020000000,0.000000000,roll_mild,0.350,right,,,,"After a direction reversal, a -8deg NEW is placed with a 0.55m gap while one old coil is partially hidden."
C10_F03_rebound_then_far_new.ply,C10,3,rebound_then_far_new,4,499,1,4,left,VISIBLE,0,mask_5_f.ply,8733,5.756000000,-0.020000000,0.640000024,-3.0000,1.200000048,1.619999886,0.130000000,0.000000000,0.000000000,roll_mild,0.000,none,,,,"After a direction reversal, a -8deg NEW is placed with a 0.55m gap while one old coil is partially hidden."
C10_F03_rebound_then_far_new.ply,C10,3,rebound_then_far_new,5,685,1,5,left,VISIBLE,1,mask_6_f.ply,6518,7.495999998,-0.100000000,0.650000000,-8.0000,1.179999948,1.619999886,,,,clean,0.000,none,7.195999998,-0.050000000,0.650000000,"After a direction reversal, a -8deg NEW is placed with a 0.55m gap while one old coil is partially hidden."
C10_F04_rebound_final_settle.ply,C10,4,rebound_final_settle,0,206,1,0,left,VISIBLE,0,mask_10_f.ply,5835,0.665000000,-0.050000000,0.629999969,1.8000,1.189999938,1.590000153,-0.030000000,-0.010000000,0.000000000,roll_mild,0.000,none,,,,Final settling frame after reverse motion and NEW birth.
C10_F04_rebound_final_settle.ply,C10,4,rebound_final_settle,1,638,1,1,left,VISIBLE,0,mask_12_f.ply,7608,1.923000000,0.030000000,0.643249967,0.9000,1.206499934,1.560000420,-0.030000000,0.010000000,0.000000000,roll_mild,0.000,none,,,,Final settling frame after reverse motion and NEW birth.
C10_F04_rebound_final_settle.ply,C10,4,rebound_final_settle,2,255,1,2,left,VISIBLE,0,mask_14_f.ply,7339,3.206000000,-0.010000000,0.665000005,-0.0000,1.240000010,1.690000534,-0.030000000,-0.010000000,0.000000000,roll_mild,0.000,none,,,,Final settling frame after reverse motion and NEW birth.
C10_F04_rebound_final_settle.ply,C10,4,rebound_final_settle,3,810,1,3,left,VISIBLE,0,mask_1_f.ply,8255,4.476000000,0.010000000,0.624999914,-0.9000,1.179999828,1.660000801,-0.030000000,0.010000000,0.000000000,roll_mild,0.000,none,,,,Final settling frame after reverse motion and NEW birth.
C10_F04_rebound_final_settle.ply,C10,4,rebound_final_settle,4,534,1,4,left,VISIBLE,0,mask_5_f.ply,8733,5.726000000,-0.030000000,0.640000024,-1.8000,1.200000048,1.619999886,-0.030000000,-0.010000000,0.000000000,roll_mild,0.000,none,,,,Final settling frame after reverse motion and NEW birth.
C10_F04_rebound_final_settle.ply,C10,4,rebound_final_settle,5,816,1,5,left,VISIBLE,0,mask_6_f.ply,6518,7.465999998,-0.090000000,0.650000000,-4.8000,1.179999948,1.619999886,-0.030000000,0.010000000,0.000000000,roll_mild,0.000,none,,,,Final settling frame after reverse motion and NEW birth.
Z01_F00_topdown_yaw_motion_0.ply,Z01,0,topdown_z_yaw_motion_0,0,827,1,0,left,VIEW_PARTIAL,0,mask_10_f.ply,3366,0.6249999690055847,0.0,0.6349999690055848,0,1.1899999380111694,1.5900001525878906,,,,top_down_z,0.0,none,,,,explicit yaw around Z plus primarily-X movement; observation roll mismatch is separate | global -Z XY z-buffer top-visible surface only; view partial is not occlusion
Z01_F00_topdown_yaw_motion_0.ply,Z01,0,topdown_z_yaw_motion_0,1,400,1,1,left,VIEW_PARTIAL,0,mask_12_f.ply,4352,1.8482499051094055,-0.0,0.6432499670982361,0,1.2064999341964722,1.5600004196166992,,,,top_down_z,0.0,none,,,,explicit yaw around Z plus primarily-X movement; observation roll mismatch is separate | global -Z XY z-buffer top-visible surface only; view partial is not occlusion
Z01_F00_topdown_yaw_motion_0.ply,Z01,0,topdown_z_yaw_motion_0,2,104,1,2,left,VIEW_PARTIAL,0,mask_14_f.ply,3476,3.096499876976013,0.0,0.6600000047683716,0,1.2400000095367432,1.6900005340576172,,,,top_down_z,0.0,none,,,,explicit yaw around Z plus primarily-X movement; observation roll mismatch is separate | global -Z XY z-buffer top-visible surface only; view partial is not occlusion
Z01_F00_topdown_yaw_motion_0.ply,Z01,0,topdown_z_yaw_motion_0,3,468,1,3,left,VIEW_PARTIAL,0,mask_1_f.ply,3907,4.331499795913697,-0.0,0.6299999141693116,0,1.179999828338623,1.6600008010864258,,,,top_down_z,0.0,none,,,,explicit yaw around Z plus primarily-X movement; observation roll mismatch is separate | global -Z XY z-buffer top-visible surface only; view partial is not occlusion
Z01_F00_topdown_yaw_motion_0.ply,Z01,0,topdown_z_yaw_motion_0,4,530,1,4,left,VIEW_PARTIAL,0,mask_5_f.ply,4505,5.5464997339248665,0.0,0.640000023841858,0,1.2000000476837158,1.619999885559082,,,,top_down_z,0.0,none,,,,explicit yaw around Z plus primarily-X movement; observation roll mismatch is separate | global -Z XY z-buffer top-visible surface only; view partial is not occlusion
Z01_F00_topdown_yaw_motion_0.ply,Z01,0,topdown_z_yaw_motion_0,5,903,1,5,left,VIEW_PARTIAL,0,mask_6_f.ply,3561,6.761499731540681,-0.0,0.6299999737739563,0,1.1799999475479126,1.619999885559082,,,,top_down_z,0.0,none,,,,explicit yaw around Z plus primarily-X movement; observation roll mismatch is separate | global -Z XY z-buffer top-visible surface only; view partial is not occlusion
Z01_F01_topdown_yaw_motion_1.ply,Z01,1,topdown_z_yaw_motion_1,0,712,1,0,left,VIEW_PARTIAL,0,mask_10_f.ply,3277,0.6399999690055848,0.015,0.6349999690055848,0.0,1.1899999380111694,1.5900001525878906,0.015000000000000013,0.015,0.0,top_down_z+roll_mild,0.0,none,,,,explicit yaw around Z plus primarily-X movement; observation roll mismatch is separate | V3: rolling mismatch uses local surface perturbation + thinning/resampling only; no large contiguous wedge deletion. | global -Z XY z-buffer top-visible surface only; view partial is not occlusion
Z01_F01_topdown_yaw_motion_1.ply,Z01,1,topdown_z_yaw_motion_1,1,125,1,1,left,VIEW_PARTIAL,0,mask_12_f.ply,4098,1.8632499051094054,-0.01,0.6432499670982361,0.6666666666666666,1.2064999341964722,1.5600004196166992,0.014999999999999902,-0.01,0.0,top_down_z+roll_mild,0.0,none,,,,explicit yaw around Z plus primarily-X movement; observation roll mismatch is separate | V3: rolling mismatch uses local surface perturbation + thinning/resampling only; no large contiguous wedge deletion. | global -Z XY z-buffer top-visible surface only; view partial is not occlusion
Z01_F01_topdown_yaw_motion_1.ply,Z01,1,topdown_z_yaw_motion_1,2,706,1,2,left,VIEW_PARTIAL,0,mask_14_f.ply,3368,3.111499876976013,0.015,0.6600000047683716,-1.0,1.2400000095367432,1.6900005340576172,0.015000000000000124,0.015,0.0,top_down_z+roll_mild,0.0,none,,,,explicit yaw around Z plus primarily-X movement; observation roll mismatch is separate | V3: rolling mismatch uses local surface perturbation + thinning/resampling only; no large contiguous wedge deletion. | global -Z XY z-buffer top-visible surface only; view partial is not occlusion
Z01_F01_topdown_yaw_motion_1.ply,Z01,1,topdown_z_yaw_motion_1,3,143,1,3,left,VIEW_PARTIAL,0,mask_1_f.ply,3850,4.371499795913697,-0.01,0.6299999141693116,1.6666666666666665,1.179999828338623,1.6600008010864258,0.040000000000000036,-0.01,0.0,top_down_z+roll_mild,0.0,none,,,,explicit yaw around Z plus primarily-X movement; observation roll mismatch is separate | V3: rolling mismatch uses local surface perturbation + thinning/resampling only; no large contiguous wedge deletion. | global -Z XY z-buffer top-visible surface only; view partial is not occlusion
Z01_F01_topdown_yaw_motion_1.ply,Z01,1,topdown_z_yaw_motion_1,4,372,1,4,left,VIEW_PARTIAL,0,mask_5_f.ply,4375,5.5864997339248665,0.015,0.640000023841858,-1.3333333333333333,1.2000000476837158,1.619999885559082,0.040000000000000036,0.015,0.0,top_down_z+roll_mild,0.0,none,,,,explicit yaw around Z plus primarily-X movement; observation roll mismatch is separate | V3: rolling mismatch uses local surface perturbation + thinning/resampling only; no large contiguous wedge deletion. | global -Z XY z-buffer top-visible surface only; view partial is not occlusion
Z01_F01_topdown_yaw_motion_1.ply,Z01,1,topdown_z_yaw_motion_1,5,545,1,5,left,VIEW_PARTIAL,0,mask_6_f.ply,3466,6.801499731540681,-0.01,0.6299999737739563,1.0,1.1799999475479126,1.619999885559082,0.040000000000000036,-0.01,0.0,top_down_z+roll_mild,0.0,none,,,,explicit yaw around Z plus primarily-X movement; observation roll mismatch is separate | V3: rolling mismatch uses local surface perturbation + thinning/resampling only; no large contiguous wedge deletion. | global -Z XY z-buffer top-visible surface only; view partial is not occlusion
Z01_F02_topdown_yaw_motion_2.ply,Z01,2,topdown_z_yaw_motion_2,0,510,1,0,left,VIEW_PARTIAL,0,mask_10_f.ply,3148,0.6549999690055848,0.03,0.6349999690055848,0.0,1.1899999380111694,1.5900001525878906,,,,top_down_z+roll_mild,0.0,none,,,,explicit yaw around Z plus primarily-X movement; observation roll mismatch is separate | V3: rolling mismatch uses local surface perturbation + thinning/resampling only; no large contiguous wedge deletion. | global -Z XY z-buffer top-visible surface only; view partial is not occlusion
Z01_F02_topdown_yaw_motion_2.ply,Z01,2,topdown_z_yaw_motion_2,1,450,1,1,left,VIEW_PARTIAL,0,mask_12_f.ply,4105,1.8782499051094055,-0.02,0.6432499670982361,1.3333333333333333,1.2064999341964722,1.5600004196166992,,,,top_down_z+roll_mild,0.0,none,,,,explicit yaw around Z plus primarily-X movement; observation roll mismatch is separate | V3: rolling mismatch uses local surface perturbation + thinning/resampling only; no large contiguous wedge deletion. | global -Z XY z-buffer top-visible surface only; view partial is not occlusion
Z01_F02_topdown_yaw_motion_2.ply,Z01,2,topdown_z_yaw_motion_2,2,720,1,2,left,VIEW_PARTIAL,0,mask_14_f.ply,3460,3.1264998769760126,0.03,0.6600000047683716,-2.0,1.2400000095367432,1.6900005340576172,,,,top_down_z+roll_mild,0.0,none,,,,explicit yaw around Z plus primarily-X movement; observation roll mismatch is separate | V3: rolling mismatch uses local surface perturbation + thinning/resampling only; no large contiguous wedge deletion. | global -Z XY z-buffer top-visible surface only; view partial is not occlusion
Z01_F02_topdown_yaw_motion_2.ply,Z01,2,topdown_z_yaw_motion_2,3,110,1,3,left,VIEW_PARTIAL,0,mask_1_f.ply,3172,4.411499795913697,-0.02,0.6299999141693116,3.333333333333333,1.179999828338623,1.6600008010864258,,,,top_down_z+roll_heavy,0.0,none,,,,explicit yaw around Z plus primarily-X movement; observation roll mismatch is separate | V3: rolling mismatch uses local surface perturbation + thinning/resampling only; no large contiguous wedge deletion. | global -Z XY z-buffer top-visible surface only; view partial is not occlusion
Z01_F02_topdown_yaw_motion_2.ply,Z01,2,topdown_z_yaw_motion_2,4,337,1,4,left,VIEW_PARTIAL,0,mask_5_f.ply,3860,5.626499733924867,0.03,0.640000023841858,-2.6666666666666665,1.2000000476837158,1.619999885559082,,,,top_down_z+roll_heavy,0.0,none,,,,explicit yaw around Z plus primarily-X movement; observation roll mismatch is separate | V3: rolling mismatch uses local surface perturbation + thinning/resampling only; no large contiguous wedge deletion. | global -Z XY z-buffer top-visible surface only; view partial is not occlusion
Z01_F02_topdown_yaw_motion_2.ply,Z01,2,topdown_z_yaw_motion_2,5,801,1,5,left,VIEW_PARTIAL,0,mask_6_f.ply,3321,6.841499731540681,-0.02,0.6299999737739563,2.0,1.1799999475479126,1.619999885559082,,,,top_down_z+roll_mild,0.0,none,,,,explicit yaw around Z plus primarily-X movement; observation roll mismatch is separate | V3: rolling mismatch uses local surface perturbation + thinning/resampling only; no large contiguous wedge deletion. | global -Z XY z-buffer top-visible surface only; view partial is not occlusion
Z01_F03_topdown_yaw_motion_3.ply,Z01,3,topdown_z_yaw_motion_3,0,526,1,0,left,VIEW_PARTIAL,0,mask_10_f.ply,3189,0.6699999690055848,0.045,0.6349999690055848,0.0,1.1899999380111694,1.5900001525878906,,,,top_down_z+roll_mild,0.0,none,,,,explicit yaw around Z plus primarily-X movement; observation roll mismatch is separate | V3: rolling mismatch uses local surface perturbation + thinning/resampling only; no large contiguous wedge deletion. | global -Z XY z-buffer top-visible surface only; view partial is not occlusion
Z01_F03_topdown_yaw_motion_3.ply,Z01,3,topdown_z_yaw_motion_3,1,883,1,1,left,VIEW_PARTIAL,0,mask_12_f.ply,4094,1.8932499051094054,-0.03,0.6432499670982361,2.0,1.2064999341964722,1.5600004196166992,,,,top_down_z+roll_mild,0.0,none,,,,explicit yaw around Z plus primarily-X movement; observation roll mismatch is separate | V3: rolling mismatch uses local surface perturbation + thinning/resampling only; no large contiguous wedge deletion. | global -Z XY z-buffer top-visible surface only; view partial is not occlusion
Z01_F03_topdown_yaw_motion_3.ply,Z01,3,topdown_z_yaw_motion_3,2,245,1,2,left,VIEW_PARTIAL,0,mask_14_f.ply,3394,3.1414998769760127,0.045,0.6600000047683716,-3.0,1.2400000095367432,1.6900005340576172,,,,top_down_z+roll_mild,0.0,none,,,,explicit yaw around Z plus primarily-X movement; observation roll mismatch is separate | V3: rolling mismatch uses local surface perturbation + thinning/resampling only; no large contiguous wedge deletion. | global -Z XY z-buffer top-visible surface only; view partial is not occlusion
Z01_F03_topdown_yaw_motion_3.ply,Z01,3,topdown_z_yaw_motion_3,3,693,1,3,left,VIEW_PARTIAL,0,mask_1_f.ply,3197,4.451499795913697,-0.03,0.6299999141693116,5.0,1.179999828338623,1.6600008010864258,,,,top_down_z+roll_heavy,0.0,none,,,,explicit yaw around Z plus primarily-X movement; observation roll mismatch is separate | V3: rolling mismatch uses local surface perturbation + thinning/resampling only; no large contiguous wedge deletion. | global -Z XY z-buffer top-visible surface only; view partial is not occlusion
Z01_F03_topdown_yaw_motion_3.ply,Z01,3,topdown_z_yaw_motion_3,4,132,1,4,left,VIEW_PARTIAL,0,mask_5_f.ply,3631,5.666499733924867,0.045,0.640000023841858,-4.0,1.2000000476837158,1.619999885559082,,,,top_down_z+roll_heavy,0.0,none,,,,explicit yaw around Z plus primarily-X movement; observation roll mismatch is separate | V3: rolling mismatch uses local surface perturbation + thinning/resampling only; no large contiguous wedge deletion. | global -Z XY z-buffer top-visible surface only; view partial is not occlusion
Z01_F03_topdown_yaw_motion_3.ply,Z01,3,topdown_z_yaw_motion_3,5,253,1,5,left,VIEW_PARTIAL,0,mask_6_f.ply,3337,6.881499731540681,-0.03,0.6299999737739563,3.0,1.1799999475479126,1.619999885559082,,,,top_down_z+roll_mild,0.0,none,,,,explicit yaw around Z plus primarily-X movement; observation roll mismatch is separate | V3: rolling mismatch uses local surface perturbation + thinning/resampling only; no large contiguous wedge deletion. | global -Z XY z-buffer top-visible surface only; view partial is not occlusion
Z02_F00_topdown_two_side_complex_start.ply,Z02,0,topdown_z_two_side_complex_start,0,294,1,0,left,VIEW_PARTIAL,0,mask_10_f.ply,3393,0.625000000,0.000000000,0.635000000,0.0000,1.189999938,1.590000153,,,,top_down_z,0.000,none,,,,"Two edge clusters grow alternately; both clusters move, NEW gaps/yaw vary, partial/occluded history appears, and the middle free region stays semantically normal. | global -Z XY z-buffer top-visible surface only; view partial is not occlusion"
Z02_F00_topdown_two_side_complex_start.ply,Z02,0,topdown_z_two_side_complex_start,1,299,1,1,left,VIEW_PARTIAL,0,mask_12_f.ply,4359,1.848000000,0.020000000,0.643000000,1.0000,1.206499934,1.560000420,,,,top_down_z,0.000,none,,,,"Two edge clusters grow alternately; both clusters move, NEW gaps/yaw vary, partial/occluded history appears, and the middle free region stays semantically normal. | global -Z XY z-buffer top-visible surface only; view partial is not occlusion"
Z02_F00_topdown_two_side_complex_start.ply,Z02,0,topdown_z_two_side_complex_start,8,353,1,8,right,VIEW_PARTIAL,0,mask_12_f.ply,4355,13.150000000,-0.020000000,0.643000000,-1.0000,1.206499934,1.560000420,,,,top_down_z,0.000,none,,,,"Two edge clusters grow alternately; both clusters move, NEW gaps/yaw vary, partial/occluded history appears, and the middle free region stays semantically normal. | global -Z XY z-buffer top-visible surface only; view partial is not occlusion"
